timestamp,stimu,emo,beta_l_alpha_l,pnn10,pnn20,pnn30,pnn40,pnn50,threshold_b_a,threshold_pnn
2024-07-18 19:36:00.805,Rest2,Anger,5.746540668241647,0.7666666507720947,0.5666666626930237,0.23333333432674408,0.10000000149011612,0.06666667014360428,0.6907022116738551,0.19333333807686964
2024-07-18 19:36:01.805,Rest2,Anger,1.1777181862506094,0.800000011920929,0.6000000238418579,0.2666666805744171,0.10000000149011612,0.06666667014360428,0.6907022116738551,0.19333333807686964
2024-07-18 19:36:02.805,Rest2,Sadness,0.159615272854071,0.8333333134651184,0.6000000238418579,0.30000001192092896,0.13333334028720856,0.10000000149011612,0.6907022116738551,0.19333333807686964
2024-07-18 19:36:03.805,Rest2,Anger,4.0632140137090635,0.8666666746139526,0.6000000238418579,0.30000001192092896,0.13333334028720856,0.10000000149011612,0.6907022116738551,0.19333333807686964
2024-07-18 19:36:04.805,Rest2,Sadness,0.42325825039287585,0.8666666746139526,0.6000000238418579,0.30000001192092896,0.1666666716337204,0.10000000149011612,0.6907022116738551,0.19333333807686964
2024-07-18 19:36:05.806,Rest2,Anger,1.157455382843984,0.8666666746139526,0.6333333253860474,0.30000001192092896,0.1666666716337204,0.10000000149011612,0.6907022116738551,0.19333333807686964
2024-07-18 19:36:06.806,Rest2,Sadness,0.23486459007301969,0.8333333134651184,0.5666666626930237,0.2666666805744171,0.1666666716337204,0.10000000149011612,0.6907022116738551,0.19333333807686964
2024-07-18 19:36:07.806,Rest2,Sadness,0.21236863990322824,0.800000011920929,0.5333333611488342,0.2666666805744171,0.1666666716337204,0.10000000149011612,0.6907022116738551,0.19333333807686964
2024-07-18 19:36:08.806,Rest2,Sadness,0.6775944763611448,0.800000011920929,0.5333333611488342,0.30000001192092896,0.1666666716337204,0.10000000149011612,0.6907022116738551,0.19333333807686964
2024-07-18 19:36:09.806,Rest1,Sadness,0.17972041006523765,0.800000011920929,0.5,0.2666666805744171,0.13333334028720856,0.10000000149011612,0.6907022116738551,0.19333333807686964
2024-07-18 19:36:10.806,Rest1,Sadness,0.4740087269967748,0.800000011920929,0.5,0.30000001192092896,0.13333334028720856,0.10000000149011612,0.6907022116738551,0.19333333807686964
2024-07-18 19:36:11.806,Rest1,Anger,1.2353846153846153,0.800000011920929,0.46666666865348816,0.30000001192092896,0.13333334028720856,0.10000000149011612,0.6907022116738551,0.19333333807686964
2024-07-18 19:36:12.806,Rest1,Anger,1.229665071770335,0.800000011920929,0.5,0.36666667461395264,0.20000000298023224,0.1666666716337204,0.6907022116738551,0.19333333807686964
2024-07-18 19:36:13.806,Rest1,Happy,3.8480392156862746,0.800000011920929,0.5333333611488342,0.4000000059604645,0.23333333432674408,0.20000000298023224,0.6907022116738551,0.19333333807686964
2024-07-18 19:36:14.806,Rest1,Sadness,0.42088849983586823,0.7333333492279053,0.46666666865348816,0.36666667461395264,0.20000000298023224,0.1666666716337204,0.6907022116738551,0.19333333807686964
2024-07-18 19:36:15.806,Rest1,Sadness,0.636385642160592,0.7333333492279053,0.46666666865348816,0.4000000059604645,0.23333333432674408,0.1666666716337204,0.6907022116738551,0.19333333807686964
2024-07-18 19:36:16.806,Rest1,Anger,20.232,0.7666666507720947,0.5,0.4333333373069763,0.23333333432674408,0.1666666716337204,0.6907022116738551,0.19333333807686964
2024-07-18 19:36:17.806,Rest1,Anger,0.8075366229760987,0.7333333492279053,0.46666666865348816,0.4000000059604645,0.20000000298023224,0.13333334028720856,0.6907022116738551,0.19333333807686964
2024-07-18 19:36:18.806,Rest1,Sadness,0.4929189189189189,0.699999988079071,0.4000000059604645,0.36666667461395264,0.20000000298023224,0.13333334028720856,0.6907022116738551,0.19333333807686964
2024-07-18 19:36:19.806,Rest1,Anger,3.925597060624617,0.6666666865348816,0.36666667461395264,0.3333333432674408,0.1666666716337204,0.10000000149011612,0.6907022116738551,0.19333333807686964
