timestamp,stimu,emo,beta_l_alpha_l,pnn10,pnn20,pnn30,pnn40,pnn50,threshold_b_a,threshold_pnn
2024-07-17 15:11:38.877,1.0973888265686282,0.0,0.0,0.0,0.0,0.0,Rest1,-1.0,-1.0
2024-07-17 15:11:39.876,1.3150895000593321,0.0,0.0,0.0,0.0,0.0,Rest1,-1.0,-1.0
2024-07-17 15:11:40.876,0.7568809773309103,0.0,0.0,0.0,0.0,0.0,Rest1,-1.0,-1.0
2024-07-17 15:11:41.876,0.646112388047872,0.0,0.0,0.0,0.0,0.0,Rest1,-1.0,-1.0
2024-07-17 15:11:42.876,4.37581832255356,0.0,0.0,0.0,0.0,0.0,Rest1,-1.0,-1.0
2024-07-17 15:11:43.876,8.146433014909007,1.0,0.9666666388511658,0.8999999761581421,0.8999999761581421,0.8999999761581421,Rest1,-1.0,-1.0
2024-07-17 15:11:44.877,0.40884750267747055,1.0,0.9333333373069763,0.8666666746139526,0.8666666746139526,0.8666666746139526,Rest1,-1.0,-1.0
2024-07-17 15:11:45.876,1.8051257762340807,1.0,0.8999999761581421,0.8333333134651184,0.8333333134651184,0.800000011920929,Rest1,-1.0,-1.0
2024-07-17 15:11:46.876,1.037643825280914,0.9666666388511658,0.8666666746139526,0.800000011920929,0.800000011920929,0.7666666507720947,Rest1,-1.0,-1.0
2024-07-17 15:11:47.877,0.24434109699536197,0.9666666388511658,0.8666666746139526,0.7666666507720947,0.7666666507720947,0.7333333492279053,Rest1,-1.0,-1.0
2024-07-17 15:11:48.876,0.5221382484049647,0.9666666388511658,0.8666666746139526,0.7666666507720947,0.7333333492279053,0.699999988079071,Relax,1.9833681230657139,0.32999999523162843
2024-07-17 15:11:49.876,0.30080753992283604,0.9666666388511658,0.8666666746139526,0.7666666507720947,0.699999988079071,0.6666666865348816,Relax,1.9833681230657139,0.32999999523162843
2024-07-17 15:11:50.876,2.6634848194533958,0.9666666388511658,0.8666666746139526,0.7666666507720947,0.6333333253860474,0.6000000238418579,Happy,1.9833681230657139,0.32999999523162843
2024-07-17 15:11:51.876,0.5297640196122764,0.9666666388511658,0.8666666746139526,0.7666666507720947,0.6333333253860474,0.6000000238418579,Relax,1.9833681230657139,0.32999999523162843
2024-07-17 15:11:52.876,1.1997764925815106,0.9666666388511658,0.8666666746139526,0.7666666507720947,0.6333333253860474,0.5666666626930237,Relax,1.9833681230657139,0.32999999523162843
2024-07-17 15:11:53.876,0.352184637068358,0.9666666388511658,0.8666666746139526,0.7666666507720947,0.6000000238418579,0.5333333611488342,Relax,1.9833681230657139,0.32999999523162843
2024-07-17 15:11:54.876,4.517735716789344,0.9333333373069763,0.800000011920929,0.699999988079071,0.5333333611488342,0.46666666865348816,Happy,1.9833681230657139,0.32999999523162843
2024-07-17 15:11:55.876,1.143303156553791,0.9333333373069763,0.800000011920929,0.699999988079071,0.5333333611488342,0.4333333373069763,Relax,1.9833681230657139,0.32999999523162843
2024-07-17 15:11:56.876,1.4158682241764011,0.9333333373069763,0.800000011920929,0.699999988079071,0.5333333611488342,0.4333333373069763,Relax,1.9833681230657139,0.32999999523162843
2024-07-17 15:11:57.876,1.9137621461765948,0.8999999761581421,0.7666666507720947,0.6666666865348816,0.46666666865348816,0.36666667461395264,Relax,1.9833681230657139,0.32999999523162843
2024-07-17 15:11:58.876,0.7673889255925345,0.8999999761581421,0.7666666507720947,0.6666666865348816,0.4333333373069763,0.3333333432674408,Relax,1.9833681230657139,0.32999999523162843
2024-07-17 15:11:59.876,0.15724082665832076,0.8999999761581421,0.7666666507720947,0.6666666865348816,0.4333333373069763,0.30000001192092896,Sadness,1.9833681230657139,0.32999999523162843
2024-07-17 15:12:00.876,0.7076415833287794,0.8666666746139526,0.7333333492279053,0.6333333253860474,0.4000000059604645,0.2666666805744171,Sadness,1.9833681230657139,0.32999999523162843
2024-07-17 15:12:01.877,2.9788414197126922,0.8666666746139526,0.7333333492279053,0.6666666865348816,0.4000000059604645,0.2666666805744171,Anger,1.9833681230657139,0.32999999523162843
2024-07-17 15:12:02.876,4.9413908290312785,0.8666666746139526,0.699999988079071,0.6333333253860474,0.36666667461395264,0.23333333432674408,Anger,1.9833681230657139,0.32999999523162843
2024-07-17 15:12:03.877,0.8648271471942023,0.8333333134651184,0.6666666865348816,0.6000000238418579,0.3333333432674408,0.20000000298023224,Sadness,1.9833681230657139,0.32999999523162843
2024-07-17 15:12:04.876,1.2507175803618604,0.8333333134651184,0.6333333253860474,0.6000000238418579,0.30000001192092896,0.1666666716337204,Sadness,1.9833681230657139,0.32999999523162843
2024-07-17 15:12:05.876,0.2500529753446514,0.8333333134651184,0.6333333253860474,0.6000000238418579,0.30000001192092896,0.1666666716337204,Sadness,1.9833681230657139,0.32999999523162843
2024-07-17 15:12:06.877,2.3051420761915606,0.8333333134651184,0.6333333253860474,0.5666666626930237,0.2666666805744171,0.1666666716337204,Anger,1.9833681230657139,0.32999999523162843
2024-07-17 15:12:07.876,0.670557215450789,0.8333333134651184,0.6333333253860474,0.5666666626930237,0.2666666805744171,0.1666666716337204,Sadness,1.9833681230657139,0.32999999523162843
2024-07-17 15:12:08.876,7.357358429915888,0.8666666746139526,0.6666666865348816,0.6000000238418579,0.30000001192092896,0.20000000298023224,Anger,1.9833681230657139,0.32999999523162843
2024-07-17 15:12:09.876,0.962667807111788,0.8666666746139526,0.6666666865348816,0.6000000238418579,0.30000001192092896,0.20000000298023224,Sadness,1.9833681230657139,0.32999999523162843
