timestamp,stimu,emo,beta_l_alpha_l,pnn10,pnn20,pnn30,pnn40,pnn50,threshold_b_a,threshold_pnn
2024-07-18 13:17:35.741,Rest1,Rest,0.40256653992395436,0.699999988079071,0.36666667461395264,0.1666666716337204,0.10000000149011612,0.0,-1.0,-1.0
2024-07-18 13:17:36.741,Rest1,Rest,0.03751533204836166,0.699999988079071,0.4000000059604645,0.1666666716337204,0.10000000149011612,0.0,-1.0,-1.0
2024-07-18 13:17:37.745,Rest1,Rest,0.5927792755831672,0.699999988079071,0.4333333373069763,0.20000000298023224,0.13333334028720856,0.0,-1.0,-1.0
2024-07-18 13:17:38.744,Rest1,Rest,4.354838709677419,0.699999988079071,0.4333333373069763,0.20000000298023224,0.13333334028720856,0.0,-1.0,-1.0
2024-07-18 13:17:39.742,Rest1,Rest,0.7082500998801439,0.7333333492279053,0.4333333373069763,0.23333333432674408,0.1666666716337204,0.03333333507180214,-1.0,-1.0
2024-07-18 13:17:40.745,Rest1,Rest,0.460068396700865,0.7333333492279053,0.46666666865348816,0.2666666805744171,0.20000000298023224,0.03333333507180214,-1.0,-1.0
2024-07-18 13:17:41.745,Rest1,Rest,0.3331821583255856,0.699999988079071,0.4333333373069763,0.23333333432674408,0.20000000298023224,0.03333333507180214,-1.0,-1.0
2024-07-18 13:17:42.741,Rest1,Rest,0.13275375939849623,0.7333333492279053,0.5,0.30000001192092896,0.23333333432674408,0.06666667014360428,-1.0,-1.0
2024-07-18 13:17:43.743,Rest1,Rest,0.47381614080976514,0.7333333492279053,0.5,0.3333333432674408,0.23333333432674408,0.06666667014360428,-1.0,-1.0
2024-07-18 13:17:44.746,Rest1,Rest,2.5925593904078887,0.7333333492279053,0.5333333611488342,0.3333333432674408,0.23333333432674408,0.06666667014360428,-1.0,-1.0
2024-07-18 13:17:45.742,Rest1,Rest,0.4785339878525668,0.7333333492279053,0.5333333611488342,0.3333333432674408,0.23333333432674408,0.06666667014360428,-1.0,-1.0
2024-07-18 13:17:46.745,Rest1,Rest,0.4133505769996021,0.7666666507720947,0.5666666626930237,0.3333333432674408,0.23333333432674408,0.06666667014360428,-1.0,-1.0
2024-07-18 13:17:47.745,Rest1,Rest,0.05391556053928599,0.7333333492279053,0.5333333611488342,0.3333333432674408,0.23333333432674408,0.06666667014360428,-1.0,-1.0
2024-07-18 13:17:48.744,Rest1,Rest,0.37884412667858286,0.7666666507720947,0.5333333611488342,0.3333333432674408,0.23333333432674408,0.06666667014360428,-1.0,-1.0
2024-07-18 13:17:49.745,Rest1,Rest,2.267393126571668,0.7666666507720947,0.5333333611488342,0.3333333432674408,0.23333333432674408,0.06666667014360428,-1.0,-1.0
2024-07-18 13:17:50.745,Rest1,Rest,1.103448275862069,0.7666666507720947,0.5666666626930237,0.36666667461395264,0.2666666805744171,0.10000000149011612,-1.0,-1.0
