timestamp,stimu,emo,beta_l_alpha_l,pnn50,threshold_b_a,threshold_pnn
2024-07-16 14:37:42.070,Rest1,Rest,0.7985554810553929,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8666666746139526,0.8666666746139526,-1.0,-1.0
2024-07-16 14:37:43.072,Rest1,Rest,0.27728764530836064,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.800000011920929,0.800000011920929,-1.0,-1.0
2024-07-16 14:37:44.082,Rest1,Rest,0.631276119165319,0.800000011920929,0.800000011920929,0.800000011920929,0.7666666507720947,0.7666666507720947,-1.0,-1.0
2024-07-16 14:37:45.073,Rest1,Rest,0.3238411739870268,0.800000011920929,0.800000011920929,0.800000011920929,0.7333333492279053,0.7333333492279053,-1.0,-1.0
2024-07-16 14:37:46.080,Rest1,Rest,0.9202051273512848,0.7333333492279053,0.7333333492279053,0.7333333492279053,0.6666666865348816,0.6666666865348816,-1.0,-1.0
2024-07-16 14:37:47.072,Rest1,Rest,0.6337173149491605,0.7666666507720947,0.7666666507720947,0.7666666507720947,0.6666666865348816,0.6666666865348816,-1.0,-1.0
2024-07-16 14:37:48.072,Rest1,Rest,0.3255373218831441,0.7666666507720947,0.7666666507720947,0.7666666507720947,0.6666666865348816,0.6666666865348816,-1.0,-1.0
2024-07-16 14:37:49.067,Rest1,Rest,0.7262327083772206,0.7666666507720947,0.7333333492279053,0.7333333492279053,0.6333333253860474,0.6333333253860474,-1.0,-1.0
2024-07-16 14:37:50.070,Rest1,Rest,0.28163474379379105,0.7666666507720947,0.7333333492279053,0.7333333492279053,0.6333333253860474,0.6333333253860474,-1.0,-1.0
2024-07-16 14:37:51.071,Rest1,Rest,1.0383122006859322,0.7666666507720947,0.7333333492279053,0.7333333492279053,0.6333333253860474,0.6333333253860474,-1.0,-1.0
2024-07-16 14:37:52.070,Rest1,Rest,1.5560393702746607,0.800000011920929,0.7333333492279053,0.7333333492279053,0.6333333253860474,0.6333333253860474,-1.0,-1.0
2024-07-16 14:37:53.067,Rest1,Rest,2.377319522595948,0.7333333492279053,0.6666666865348816,0.6666666865348816,0.5666666626930237,0.5666666626930237,-1.0,-1.0
2024-07-16 14:37:54.071,Rest1,Rest,2.6489170891522296,0.699999988079071,0.6333333253860474,0.6333333253860474,0.46666666865348816,0.46666666865348816,-1.0,-1.0
2024-07-16 14:37:55.070,Rest1,Rest,1.0341970779579426,0.699999988079071,0.5666666626930237,0.5666666626930237,0.4333333373069763,0.4333333373069763,-1.0,-1.0
2024-07-16 14:37:56.066,Rest1,Rest,2.3409429581019685,0.7666666507720947,0.6333333253860474,0.6333333253860474,0.5,0.5,-1.0,-1.0
2024-07-16 14:37:57.066,Rest1,Rest,1.0700563471629454,0.8333333134651184,0.699999988079071,0.6666666865348816,0.5333333611488342,0.5333333611488342,-1.0,-1.0
2024-07-16 14:37:58.066,Rest1,Rest,0.516841201089241,0.800000011920929,0.6666666865348816,0.6333333253860474,0.5333333611488342,0.5333333611488342,-1.0,-1.0
2024-07-16 14:37:59.075,Rest1,Rest,0.8248620244392484,0.8333333134651184,0.699999988079071,0.6666666865348816,0.5666666626930237,0.5666666626930237,-1.0,-1.0
2024-07-16 14:38:00.067,Rest1,Rest,1.2870757893770524,0.8666666746139526,0.7333333492279053,0.699999988079071,0.6000000238418579,0.5333333611488342,-1.0,-1.0
2024-07-16 14:38:01.067,Rest1,Rest,1.4933513060585084,0.8666666746139526,0.7333333492279053,0.699999988079071,0.6333333253860474,0.5666666626930237,-1.0,-1.0
2024-07-16 14:38:02.072,Stimu1,Sad,0.1579899975387315,0.8666666746139526,0.7333333492279053,0.699999988079071,0.6333333253860474,0.5666666626930237,2.110620252276638,1.2400000125169754
2024-07-16 14:38:03.083,Stimu1,Sad,0.6688841588320467,0.8666666746139526,0.7333333492279053,0.699999988079071,0.6333333253860474,0.5333333611488342,2.110620252276638,1.2400000125169754
2024-07-16 14:38:04.084,Stimu1,Sad,0.5497345032228753,0.8666666746139526,0.7333333492279053,0.699999988079071,0.6333333253860474,0.5333333611488342,2.110620252276638,1.2400000125169754
2024-07-16 14:38:05.078,Stimu1,Sad,0.7860553764756733,0.8666666746139526,0.7333333492279053,0.699999988079071,0.6333333253860474,0.5333333611488342,2.110620252276638,1.2400000125169754
2024-07-16 14:38:06.072,Stimu1,Angry,4.514845376725534,0.8666666746139526,0.7333333492279053,0.699999988079071,0.6333333253860474,0.5333333611488342,2.110620252276638,1.2400000125169754
