timestamp,threshold_b_a,threshold_pnn,beta_l_alpha_l,poorsignal,delta,theta,alpha_l,alpha_h,beta_l,beta_h,gamma_l,gamma_m,bpm,ibi,sdnn,cvnn,rmssd,pnn10,pnn20,pnn30,pnn40,pnn50
2024-07-17 16:00:47.537,0,0.236,0.6400089859508116,200,734573,237832,520813,120098,333325,89938,59502,153701,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17 16:00:48.039,0,0.236,0.6400089859508116,200,734573,237832,520813,120098,333325,89938,59502,153701,0,0,0,0,580.8732299804688,1.0,1.0,1.0,1.0,1.0
2024-07-17 16:00:48.468,0,0.236,3.1754429201237713,200,478223,250551,73038,199787,231928,74107,107382,144749,0,0,0,0,580.8732299804688,1.0,1.0,1.0,1.0,1.0
2024-07-17 16:00:48.609,0,0.236,3.1754429201237713,200,478223,250551,73038,199787,231928,74107,107382,144749,0,0,0,0,530.7549438476562,1.0,1.0,1.0,1.0,1.0
2024-07-17 16:00:49.465,0,0.236,3.350203769365446,200,876988,237758,67969,100244,227710,79063,73089,109361,0,0,0,0,530.7549438476562,1.0,1.0,1.0,1.0,1.0
2024-07-17 16:00:50.462,0,0.236,0.5328198198840584,200,461527,175970,560972,83186,298897,118213,80876,99003,0,0,0,0,530.7549438476562,1.0,1.0,1.0,1.0,1.0
2024-07-17 16:00:51.458,0,0.236,0.540484694293589,200,279566,240479,613170,238213,331409,130835,95623,105848,0,0,0,0,530.7549438476562,1.0,1.0,1.0,1.0,1.0
2024-07-17 16:00:52.466,0,0.236,0.9956424671810611,200,228444,278005,418356,71377,416533,117773,113036,47578,0,0,0,0,530.7549438476562,1.0,1.0,1.0,1.0,1.0
2024-07-17 16:00:53.466,0,0.236,0.8686433391704713,200,156765,301021,284957,231003,247526,116683,80457,101546,0,0,0,0,530.7549438476562,1.0,1.0,1.0,1.0,1.0
2024-07-17 16:00:53.887,0,0.236,0.8686433391704713,200,156765,301021,284957,231003,247526,116683,80457,101546,0,0,0,0,530.6333618164062,1.0,1.0,1.0,1.0,1.0
