timestamp,threshold_b_a,threshold_pnn,beta_l_alpha_l,poorsignal,delta,theta,alpha_l,alpha_h,beta_l,beta_h,gamma_l,gamma_m,bpm,ibi,sdnn,cvnn,rmssd,pnn10,pnn20,pnn30,pnn40,pnn50
2024-07-17 22:49:02.247,1.110091384479267,0.27666667848825455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.68273162841797,0.2666666805744171,0.23333333432674408,0.10000000149011612,0.10000000149011612,0.10000000149011612
2024-07-17 22:49:02.831,1.110091384479267,0.27666667848825455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.35309600830078,0.30000001192092896,0.2666666805744171,0.13333334028720856,0.13333334028720856,0.10000000149011612
2024-07-17 22:49:03.233,1.110091384479267,0.27666667848825455,0.45588106689986885,0,755115,135617,11435,11688,5213,9117,27099,3797,0,0,0,0,119.35309600830078,0.30000001192092896,0.2666666805744171,0.13333334028720856,0.13333334028720856,0.10000000149011612
2024-07-17 22:49:03.480,1.110091384479267,0.27666667848825455,0.45588106689986885,0,755115,135617,11435,11688,5213,9117,27099,3797,0,0,0,0,113.84652709960938,0.3333333432674408,0.30000001192092896,0.1666666716337204,0.13333334028720856,0.10000000149011612
2024-07-17 22:49:04.140,1.110091384479267,0.27666667848825455,0.45588106689986885,0,755115,135617,11435,11688,5213,9117,27099,3797,0,0,0,0,115.9822006225586,0.36666667461395264,0.30000001192092896,0.1666666716337204,0.13333334028720856,0.10000000149011612
2024-07-17 22:49:04.234,1.110091384479267,0.27666667848825455,0.3707343412526998,0,1215325,46475,18520,7745,6866,7675,10493,2091,0,0,0,0,115.9822006225586,0.36666667461395264,0.30000001192092896,0.1666666716337204,0.13333334028720856,0.10000000149011612
2024-07-17 22:49:04.812,1.110091384479267,0.27666667848825455,0.3707343412526998,0,1215325,46475,18520,7745,6866,7675,10493,2091,0,0,0,0,119.92900848388672,0.4000000059604645,0.3333333432674408,0.1666666716337204,0.13333334028720856,0.10000000149011612
2024-07-17 22:49:05.232,1.110091384479267,0.27666667848825455,3.041234033017106,0,526949,15646,13387,15026,40713,19286,11563,4993,0,0,0,0,119.92900848388672,0.4000000059604645,0.3333333432674408,0.1666666716337204,0.13333334028720856,0.10000000149011612
2024-07-17 22:49:05.489,1.110091384479267,0.27666667848825455,3.041234033017106,0,526949,15646,13387,15026,40713,19286,11563,4993,0,0,0,0,120.63701629638672,0.4000000059604645,0.3333333432674408,0.1666666716337204,0.13333334028720856,0.10000000149011612
2024-07-17 22:49:06.136,1.110091384479267,0.27666667848825455,3.041234033017106,0,526949,15646,13387,15026,40713,19286,11563,4993,0,0,0,0,114.47270202636719,0.4333333373069763,0.36666667461395264,0.20000000298023224,0.13333334028720856,0.10000000149011612
2024-07-17 22:49:06.220,1.110091384479267,0.27666667848825455,0.8096798319028455,0,771237,402963,28079,28748,22735,71722,13927,12626,0,0,0,0,114.47270202636719,0.4333333373069763,0.36666667461395264,0.20000000298023224,0.13333334028720856,0.10000000149011612
2024-07-17 22:49:06.804,1.110091384479267,0.27666667848825455,0.8096798319028455,0,771237,402963,28079,28748,22735,71722,13927,12626,0,0,0,0,118.77438354492188,0.46666666865348816,0.4000000059604645,0.20000000298023224,0.13333334028720856,0.10000000149011612
2024-07-17 22:49:07.227,1.110091384479267,0.27666667848825455,0.3660161982932,0,1354645,553735,91985,12697,33668,56303,25685,8707,0,0,0,0,118.77438354492188,0.46666666865348816,0.4000000059604645,0.20000000298023224,0.13333334028720856,0.10000000149011612
2024-07-17 22:49:07.496,1.110091384479267,0.27666667848825455,0.3660161982932,0,1354645,553735,91985,12697,33668,56303,25685,8707,0,0,0,0,123.44203186035156,0.5,0.4333333373069763,0.20000000298023224,0.13333334028720856,0.10000000149011612
2024-07-17 22:49:08.198,1.110091384479267,0.27666667848825455,0.3660161982932,0,1354645,553735,91985,12697,33668,56303,25685,8707,0,0,0,0,125.21671295166016,0.5,0.4333333373069763,0.20000000298023224,0.13333334028720856,0.10000000149011612
2024-07-17 22:49:08.231,1.110091384479267,0.27666667848825455,2.2149591451917034,0,499142,207040,6364,6541,14096,14983,24316,5141,0,0,0,0,125.21671295166016,0.5,0.4333333373069763,0.20000000298023224,0.13333334028720856,0.10000000149011612
2024-07-17 22:49:08.871,1.110091384479267,0.27666667848825455,2.2149591451917034,0,499142,207040,6364,6541,14096,14983,24316,5141,0,0,0,0,119.055419921875,0.5333333611488342,0.46666666865348816,0.23333333432674408,0.13333334028720856,0.10000000149011612
2024-07-17 22:49:09.218,1.110091384479267,0.27666667848825455,4.44466800804829,0,80685,5619,497,823,2209,2874,1428,366,0,0,0,0,119.055419921875,0.5333333611488342,0.46666666865348816,0.23333333432674408,0.13333334028720856,0.10000000149011612
2024-07-17 22:49:09.568,1.110091384479267,0.27666667848825455,4.44466800804829,0,80685,5619,497,823,2209,2874,1428,366,0,0,0,0,125.1806411743164,0.5666666626930237,0.5,0.2666666805744171,0.13333334028720856,0.10000000149011612
