timestamp,threshold_b_a,threshold_pnn,beta_l_alpha_l,poorsignal,delta,theta,alpha_l,alpha_h,beta_l,beta_h,gamma_l,gamma_m,bpm,ibi,sdnn,cvnn,rmssd,pnn10,pnn20,pnn30,pnn40,pnn50
2024-07-17 22:37:04.625,1.110091384479267,0.27666667848825455,0.4843395974943356,0,589202,71236,7503,16002,3634,5488,3645,1552,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17 22:37:04.639,1.110091384479267,0.27666667848825455,0.4843395974943356,0,589202,71236,7503,16002,3634,5488,3645,1552,0,0,0,0,38.36328887939453,0.800000011920929,0.6333333253860474,0.46666666865348816,0.36666667461395264,0.13333334028720856
2024-07-17 22:37:05.140,1.110091384479267,0.27666667848825455,0.4843395974943356,0,589202,71236,7503,16002,3634,5488,3645,1552,0,0,0,0,43.979469299316406,0.8333333134651184,0.6666666865348816,0.5,0.4000000059604645,0.1666666716337204
2024-07-17 22:37:05.367,1.110091384479267,0.27666667848825455,3.715510522213562,0,188422,89542,1283,16098,4767,4472,5355,2453,0,0,0,0,43.979469299316406,0.8333333134651184,0.6666666865348816,0.5,0.4000000059604645,0.1666666716337204
2024-07-17 22:37:05.814,1.110091384479267,0.27666667848825455,3.715510522213562,0,188422,89542,1283,16098,4767,4472,5355,2453,0,0,0,0,51.513858795166016,0.8333333134651184,0.699999988079071,0.5333333611488342,0.4333333373069763,0.20000000298023224
2024-07-17 22:37:06.371,1.110091384479267,0.27666667848825455,2.640657084188912,0,807725,94453,2922,7715,7716,14051,5162,2467,0,0,0,0,51.513858795166016,0.8333333134651184,0.699999988079071,0.5333333611488342,0.4333333373069763,0.20000000298023224
2024-07-17 22:37:06.479,1.110091384479267,0.27666667848825455,2.640657084188912,0,807725,94453,2922,7715,7716,14051,5162,2467,0,0,0,0,51.453704833984375,0.800000011920929,0.699999988079071,0.5333333611488342,0.4333333373069763,0.20000000298023224
2024-07-17 22:37:07.102,1.110091384479267,0.27666667848825455,2.640657084188912,0,807725,94453,2922,7715,7716,14051,5162,2467,0,0,0,0,52.23396682739258,0.800000011920929,0.7333333492279053,0.5666666626930237,0.46666666865348816,0.23333333432674408
2024-07-17 22:37:07.370,1.110091384479267,0.27666667848825455,0.5911244655032937,0,659097,442001,8653,5307,5115,12224,12893,4360,0,0,0,0,52.23396682739258,0.800000011920929,0.7333333492279053,0.5666666626930237,0.46666666865348816,0.23333333432674408
2024-07-17 22:37:07.690,1.110091384479267,0.27666667848825455,0.5911244655032937,0,659097,442001,8653,5307,5115,12224,12893,4360,0,0,0,0,52.06695556640625,0.800000011920929,0.7333333492279053,0.5666666626930237,0.46666666865348816,0.23333333432674408
2024-07-17 22:37:08.285,1.110091384479267,0.27666667848825455,0.5911244655032937,0,659097,442001,8653,5307,5115,12224,12893,4360,0,0,0,0,52.08677673339844,0.800000011920929,0.7333333492279053,0.5666666626930237,0.46666666865348816,0.23333333432674408
2024-07-17 22:37:08.372,1.110091384479267,0.27666667848825455,0.8290262559437668,0,1307776,197383,4837,5154,4010,9203,6408,3681,0,0,0,0,52.08677673339844,0.800000011920929,0.7333333492279053,0.5666666626930237,0.46666666865348816,0.23333333432674408
2024-07-17 22:37:08.932,1.110091384479267,0.27666667848825455,0.8290262559437668,0,1307776,197383,4837,5154,4010,9203,6408,3681,0,0,0,0,52.283348083496094,0.800000011920929,0.7333333492279053,0.5666666626930237,0.46666666865348816,0.2666666805744171
2024-07-17 22:37:09.371,1.110091384479267,0.27666667848825455,0.5795789473684211,0,161823,139151,4750,3078,2753,3017,2173,1077,0,0,0,0,52.283348083496094,0.800000011920929,0.7333333492279053,0.5666666626930237,0.46666666865348816,0.2666666805744171
2024-07-17 22:37:09.805,1.110091384479267,0.27666667848825455,0.5795789473684211,0,161823,139151,4750,3078,2753,3017,2173,1077,0,0,0,0,65.80126953125,0.800000011920929,0.7333333492279053,0.5666666626930237,0.46666666865348816,0.30000001192092896
2024-07-17 22:37:10.375,1.110091384479267,0.27666667848825455,1.2024932906241883,0,1223022,98488,11551,27196,13890,25272,13709,10741,0,0,0,0,65.80126953125,0.800000011920929,0.7333333492279053,0.5666666626930237,0.46666666865348816,0.30000001192092896
2024-07-17 22:37:10.662,1.110091384479267,0.27666667848825455,1.2024932906241883,0,1223022,98488,11551,27196,13890,25272,13709,10741,0,0,0,0,64.25353240966797,0.800000011920929,0.7333333492279053,0.5333333611488342,0.4333333373069763,0.2666666805744171
2024-07-17 22:37:11.375,1.110091384479267,0.27666667848825455,0.7518953961103175,0,649392,990352,18202,14968,13686,61982,20478,10807,0,0,0,0,64.25353240966797,0.800000011920929,0.7333333492279053,0.5333333611488342,0.4333333373069763,0.2666666805744171
2024-07-17 22:37:11.509,1.110091384479267,0.27666667848825455,0.7518953961103175,0,649392,990352,18202,14968,13686,61982,20478,10807,0,0,0,0,64.16812896728516,0.800000011920929,0.699999988079071,0.5333333611488342,0.4333333373069763,0.2666666805744171
2024-07-17 22:37:12.375,1.110091384479267,0.27666667848825455,5.3284561049445,0,371159,52153,1982,12081,10561,16412,6769,1885,0,0,0,0,64.16812896728516,0.800000011920929,0.699999988079071,0.5333333611488342,0.4333333373069763,0.2666666805744171
2024-07-17 22:37:12.441,1.110091384479267,0.27666667848825455,5.3284561049445,0,371159,52153,1982,12081,10561,16412,6769,1885,0,0,0,0,64.13896179199219,0.800000011920929,0.699999988079071,0.5333333611488342,0.4333333373069763,0.2666666805744171
2024-07-17 22:37:13.230,1.110091384479267,0.27666667848825455,5.3284561049445,0,371159,52153,1982,12081,10561,16412,6769,1885,0,0,0,0,68.62615203857422,0.800000011920929,0.699999988079071,0.5666666626930237,0.46666666865348816,0.30000001192092896
2024-07-17 22:37:13.372,1.110091384479267,0.27666667848825455,0.11504856341691388,0,1674075,102477,24607,7224,2831,15697,7158,6056,0,0,0,0,68.62615203857422,0.800000011920929,0.699999988079071,0.5666666626930237,0.46666666865348816,0.30000001192092896
2024-07-17 22:37:13.961,1.110091384479267,0.27666667848825455,0.11504856341691388,0,1674075,102477,24607,7224,2831,15697,7158,6056,0,0,0,0,68.28970336914062,0.7666666507720947,0.6666666865348816,0.5333333611488342,0.46666666865348816,0.30000001192092896
2024-07-17 22:37:14.374,1.110091384479267,0.27666667848825455,0.18355596499309074,0,115853,76277,4342,2225,797,1663,1818,1256,0,0,0,0,68.28970336914062,0.7666666507720947,0.6666666865348816,0.5333333611488342,0.46666666865348816,0.30000001192092896
2024-07-17 22:37:14.693,1.110091384479267,0.27666667848825455,0.18355596499309074,0,115853,76277,4342,2225,797,1663,1818,1256,0,0,0,0,66.99253845214844,0.7333333492279053,0.6333333253860474,0.5,0.4333333373069763,0.2666666805744171
2024-07-17 22:37:15.375,1.110091384479267,0.27666667848825455,0.8501135503406511,0,454950,42203,5284,2028,4492,14991,5175,1819,0,0,0,0,66.99253845214844,0.7333333492279053,0.6333333253860474,0.5,0.4333333373069763,0.2666666805744171
2024-07-17 22:37:15.426,1.110091384479267,0.27666667848825455,0.8501135503406511,0,454950,42203,5284,2028,4492,14991,5175,1819,0,0,0,0,65.27559661865234,0.699999988079071,0.6000000238418579,0.46666666865348816,0.4000000059604645,0.23333333432674408
2024-07-17 22:37:16.209,1.110091384479267,0.27666667848825455,0.8501135503406511,0,454950,42203,5284,2028,4492,14991,5175,1819,0,0,0,0,65.465087890625,0.7333333492279053,0.6333333253860474,0.46666666865348816,0.4000000059604645,0.23333333432674408
2024-07-17 22:37:16.372,1.110091384479267,0.27666667848825455,0.058239343782041895,0,940264,71116,34135,21737,1988,13769,7390,2534,0,0,0,0,65.465087890625,0.7333333492279053,0.6333333253860474,0.46666666865348816,0.4000000059604645,0.23333333432674408
2024-07-17 22:37:16.928,1.110091384479267,0.27666667848825455,0.058239343782041895,0,940264,71116,34135,21737,1988,13769,7390,2534,0,0,0,0,65.94034576416016,0.7666666507720947,0.6666666865348816,0.5,0.4333333373069763,0.23333333432674408
2024-07-17 22:37:17.375,1.110091384479267,0.27666667848825455,0.9120781527531083,0,220475,21791,2252,8139,2054,9754,3108,2494,0,0,0,0,65.94034576416016,0.7666666507720947,0.6666666865348816,0.5,0.4333333373069763,0.23333333432674408
2024-07-17 22:37:17.648,1.110091384479267,0.27666667848825455,0.9120781527531083,0,220475,21791,2252,8139,2054,9754,3108,2494,0,0,0,0,65.9334945678711,0.7666666507720947,0.6666666865348816,0.5,0.4333333373069763,0.23333333432674408
2024-07-17 22:37:18.375,1.110091384479267,0.27666667848825455,2.6336,0,217084,69446,625,3626,1646,8150,2550,1279,0,0,0,0,65.9334945678711,0.7666666507720947,0.6666666865348816,0.5,0.4333333373069763,0.23333333432674408
2024-07-17 22:37:18.406,1.110091384479267,0.27666667848825455,2.6336,0,217084,69446,625,3626,1646,8150,2550,1279,0,0,0,0,66.10939025878906,0.7666666507720947,0.6666666865348816,0.5333333611488342,0.4333333373069763,0.23333333432674408
2024-07-17 22:37:19.170,1.110091384479267,0.27666667848825455,2.6336,0,217084,69446,625,3626,1646,8150,2550,1279,0,0,0,0,66.06155395507812,0.7333333492279053,0.6666666865348816,0.5333333611488342,0.4333333373069763,0.23333333432674408
2024-07-17 22:37:19.376,1.110091384479267,0.27666667848825455,0.27246717042036533,0,610381,33173,13631,11358,3714,11816,3711,1111,0,0,0,0,66.06155395507812,0.7333333492279053,0.6666666865348816,0.5333333611488342,0.4333333373069763,0.23333333432674408
2024-07-17 22:37:19.947,1.110091384479267,0.27666667848825455,0.27246717042036533,0,610381,33173,13631,11358,3714,11816,3711,1111,0,0,0,0,65.55175018310547,0.699999988079071,0.6333333253860474,0.5,0.4000000059604645,0.23333333432674408
2024-07-17 22:37:20.388,1.110091384479267,0.27666667848825455,0.4096651926721415,0,235046,31653,9498,4631,3891,8181,2920,1511,0,0,0,0,65.55175018310547,0.699999988079071,0.6333333253860474,0.5,0.4000000059604645,0.23333333432674408
2024-07-17 22:37:20.680,1.110091384479267,0.27666667848825455,0.4096651926721415,0,235046,31653,9498,4631,3891,8181,2920,1511,0,0,0,0,65.00322723388672,0.699999988079071,0.6333333253860474,0.46666666865348816,0.36666667461395264,0.20000000298023224
2024-07-17 22:37:21.375,1.110091384479267,0.27666667848825455,0.2108920063525675,0,256991,10915,15112,3307,3187,10135,11941,1204,0,0,0,0,65.00322723388672,0.699999988079071,0.6333333253860474,0.46666666865348816,0.36666667461395264,0.20000000298023224
2024-07-17 22:37:21.415,1.110091384479267,0.27666667848825455,0.2108920063525675,0,256991,10915,15112,3307,3187,10135,11941,1204,0,0,0,0,65.02703857421875,0.699999988079071,0.6333333253860474,0.46666666865348816,0.36666667461395264,0.20000000298023224
2024-07-17 22:37:22.139,1.110091384479267,0.27666667848825455,0.2108920063525675,0,256991,10915,15112,3307,3187,10135,11941,1204,0,0,0,0,64.77554321289062,0.699999988079071,0.6000000238418579,0.4333333373069763,0.36666667461395264,0.20000000298023224
2024-07-17 22:37:22.379,1.110091384479267,0.27666667848825455,8.088068181818182,0,93052,35010,352,3403,2847,13742,6191,1228,0,0,0,0,64.77554321289062,0.699999988079071,0.6000000238418579,0.4333333373069763,0.36666667461395264,0.20000000298023224
2024-07-17 22:37:22.899,1.110091384479267,0.27666667848825455,8.088068181818182,0,93052,35010,352,3403,2847,13742,6191,1228,0,0,0,0,64.39093780517578,0.699999988079071,0.6000000238418579,0.4000000059604645,0.3333333432674408,0.20000000298023224
2024-07-17 22:37:23.375,1.110091384479267,0.27666667848825455,0.8772619984264359,0,154928,30039,1271,1196,1115,8086,7527,1365,0,0,0,0,64.39093780517578,0.699999988079071,0.6000000238418579,0.4000000059604645,0.3333333432674408,0.20000000298023224
2024-07-17 22:37:23.618,1.110091384479267,0.27666667848825455,0.8772619984264359,0,154928,30039,1271,1196,1115,8086,7527,1365,0,0,0,0,64.16209411621094,0.699999988079071,0.6000000238418579,0.4000000059604645,0.30000001192092896,0.20000000298023224
