timestamp,threshold_b_a,threshold_pnn,beta_l_alpha_l,poorsignal,delta,theta,alpha_l,alpha_h,beta_l,beta_h,gamma_l,gamma_m,bpm,ibi,sdnn,cvnn,rmssd,pnn10,pnn20,pnn30,pnn40,pnn50
2024-07-17 15:03:25.288,0,0.236,4.954883875986221,200,775668,165689,35996,107091,178356,84144,62027,70151,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17 15:03:26.033,0,0.236,1.8470239954372003,200,1515511,658583,73639,145110,136013,107273,27193,41019,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17 15:03:27.034,0,0.236,0.8002304486161229,200,332472,838486,210893,114010,168763,99063,80790,56389,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17 15:03:28.042,0,0.236,0.9236685758424888,200,332424,383312,243386,228592,224808,87553,124267,154084,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17 15:03:29.033,0,0.236,2.68513994022818,200,156717,509203,91682,145737,246179,115710,70537,53291,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17 15:03:30.046,0,0.236,0.8858679824597898,200,389917,205395,240362,265139,212929,116155,36180,56966,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17 15:03:31.053,0,0.236,0.36026317927057105,200,805132,366775,246220,291043,88704,72638,41219,125493,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17 15:03:32.038,0,0.236,1.6485471923318724,200,136553,600236,109753,73174,180933,88647,131135,59185,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17 15:03:33.048,0,0.236,0.47584514360255586,200,752392,650418,135687,214332,64566,107968,50499,60781,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17 15:03:34.034,0,0.236,0.4549118542903732,200,548368,137591,227521,194862,103502,87601,106935,73951,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17 15:03:35.032,0,0.236,1.834742177131303,200,130671,328335,112267,120075,205981,89606,130605,75601,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
