timestamp,threshold_b_a,threshold_pnn,beta_l_alpha_l,poorsignal,delta,theta,alpha_l,alpha_h,beta_l,beta_h,gamma_l,gamma_m,bpm,ibi,sdnn,cvnn,rmssd,pnn10,pnn20,pnn30,pnn40,pnn50
2024-07-17 13:59:42.232,-1.0,-1.0,0.40340257386676454,200,265724,1231764,348736,188509,140681,81148,69057,89551,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17 13:59:43.056,-1.0,-1.0,0.5098579464454636,200,325568,351913,375281,95006,191340,210247,111598,89068,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17 13:59:44.055,-1.0,-1.0,0.2301333472077272,200,627320,79341,326741,323335,75194,99779,193476,60518,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17 13:59:45.057,-1.0,-1.0,0.4955122301976763,200,383954,337329,317084,53945,157119,129257,74602,169966,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17 13:59:45.899,-1.0,-1.0,0.4955122301976763,200,383954,337329,317084,53945,157119,129257,74602,169966,0,0,0,0,515.826171875,1.0,0.8333333134651184,0.800000011920929,0.800000011920929,0.800000011920929
2024-07-17 13:59:46.054,-1.0,-1.0,1.2683620514525273,200,774765,297812,162441,96459,206034,124567,146022,100246,0,0,0,0,515.826171875,1.0,0.8333333134651184,0.800000011920929,0.800000011920929,0.800000011920929
2024-07-17 13:59:46.261,-1.0,-1.0,1.2683620514525273,200,774765,297812,162441,96459,206034,124567,146022,100246,0,0,0,0,515.911376953125,1.0,0.8333333134651184,0.800000011920929,0.800000011920929,0.800000011920929
2024-07-17 13:59:46.586,-1.0,-1.0,1.2683620514525273,200,774765,297812,162441,96459,206034,124567,146022,100246,0,0,0,0,506.120361328125,1.0,0.8333333134651184,0.800000011920929,0.7666666507720947,0.7666666507720947
2024-07-17 13:59:47.026,-1.0,-1.0,1.2683620514525273,200,774765,297812,162441,96459,206034,124567,146022,100246,0,0,0,0,503.5776672363281,1.0,0.8333333134651184,0.800000011920929,0.7666666507720947,0.7666666507720947
2024-07-17 13:59:47.052,-1.0,-1.0,1.7943312271958707,200,444953,368581,112370,130545,201629,138102,119368,49271,0,0,0,0,503.5776672363281,1.0,0.8333333134651184,0.800000011920929,0.7666666507720947,0.7666666507720947
2024-07-17 13:59:47.618,-1.0,-1.0,1.7943312271958707,200,444953,368581,112370,130545,201629,138102,119368,49271,0,0,0,0,502.2009582519531,1.0,0.8333333134651184,0.800000011920929,0.7666666507720947,0.7666666507720947
2024-07-17 13:59:47.983,-1.0,-1.0,1.7943312271958707,200,444953,368581,112370,130545,201629,138102,119368,49271,0,0,0,0,503.8888854980469,1.0,0.8666666746139526,0.8333333134651184,0.800000011920929,0.800000011920929
2024-07-17 13:59:48.086,-1.0,-1.0,2.016258648217137,200,1007615,250946,75160,35919,151542,211697,62093,92073,0,0,0,0,503.8888854980469,1.0,0.8666666746139526,0.8333333134651184,0.800000011920929,0.800000011920929
2024-07-17 13:59:48.296,-1.0,-1.0,2.016258648217137,200,1007615,250946,75160,35919,151542,211697,62093,92073,0,0,0,0,504.023681640625,1.0,0.8999999761581421,0.8666666746139526,0.8333333134651184,0.8333333134651184
2024-07-17 13:59:48.587,-1.0,-1.0,2.016258648217137,200,1007615,250946,75160,35919,151542,211697,62093,92073,0,0,0,0,500.0682678222656,1.0,0.8999999761581421,0.8333333134651184,0.800000011920929,0.800000011920929
2024-07-17 13:59:49.053,-1.0,-1.0,0.33824467456786234,200,448620,552964,380955,165892,128856,208275,52479,78858,0,0,0,0,500.0682678222656,1.0,0.8999999761581421,0.8333333134651184,0.800000011920929,0.800000011920929
