timestamp,threshold_b_a,beta_l_alpha_l,poorsignal,delta,theta,alpha_l,alpha_h,beta_l,beta_h,gamma_l,gamma_m
2023-11-22 07:08:52.923,1.0,2.8146922388302635,0,593018,2520625,36863,296165,0,365690,241020,50942
2023-11-22 07:08:53.171,1.0,7.638912489379779,0,73196,92839,1177,21001,0,14055,34367,5314
2023-11-22 07:08:53.244,1.0,0.5673961424332344,26,47101,2728860,26960,20515,0,4518,1394,1415
2023-11-22 07:08:53.323,1.0,0.4307637401855817,0,71752,240575,19614,12074,0,4151,2255,1562
2023-11-22 07:08:53.350,1.0,2.286115569823435,0,198392,1215216,7476,9099,0,13893,4947,5465
2023-11-22 07:08:54.203,1.0,1.1741512159884422,0,55720,1339210,33224,25399,0,17019,6945,7057
2023-11-22 07:08:56.187,1.0,0.6262307995273729,0,192199,740095,12695,12489,0,28149,4793,1667
2023-11-22 07:08:58.138,1.0,0.18121517197259213,0,320024,1620420,118798,75957,0,40097,15146,4489
2023-11-22 07:08:59.153,1.0,0.30253373726246213,0,515868,629998,29048,25351,0,29078,16568,2804
2023-11-22 07:09:00.132,1.0,0.44468406297174895,0,37033,83094,4637,4566,0,1414,2920,225
2023-11-22 07:09:01.146,1.0,0.33260002917011033,0,149720,1090344,82276,25063,0,11205,9032,5621
2023-11-22 07:09:05.133,1.0,0.780763289183782,0,117992,1812437,39487,32319,0,13535,10838,12065
2023-11-22 07:09:06.157,1.0,1.3440501043841335,0,179411,402445,43110,27983,0,45173,20147,14930
2023-11-22 07:09:07.133,1.0,1.3778162911611784,0,14358,142166,8655,9962,0,7034,3288,857
2023-11-22 07:09:08.140,1.0,7.594292803970223,0,17124,607415,806,3270,0,1915,1432,1580
2023-11-22 07:09:09.195,1.0,1.3072640098984378,0,567327,643614,19397,57109,0,24741,17861,11701
2023-11-22 07:09:13.153,1.0,3.0253164556962027,0,20066,70824,1501,5923,0,2518,3005,813
2023-11-22 07:09:14.141,1.0,7.099046970728387,0,428994,860297,2938,76435,0,15611,8512,4578
2023-11-22 07:09:15.149,1.0,1.4754634678298801,0,48004,231931,2751,1947,0,3583,1564,517
2023-11-22 07:09:16.155,1.0,0.7302558910162003,0,93048,24243,21728,20866,0,13137,5257,2011
2023-11-22 07:09:17.151,1.0,0.354903078677309,0,44388,164897,14032,9781,0,6065,2125,842
