timestamp,threshold_pnn,bpm,ibi,sdnn,cvnn,rmssd,pnn10,pnn20,pnn30,pnn40,pnn50
2024-09-08 20:48:59.330,0.236,139,430,75.97443389892578,5.477226734161377,77.23027801513672,0.03333333507180214,0.03333333507180214,0.03333333507180214,0.03333333507180214,0.03333333507180214
2024-09-08 20:48:59.997,0.236,132,662,137.3338165283203,3.8986704349517822,125.98873138427734,0.06666667014360428,0.06666667014360428,0.06666667014360428,0.06666667014360428,0.06666667014360428
2024-09-08 20:49:00.403,0.236,133,398,151.33082580566406,3.148493528366089,95.3641586303711,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
2024-09-08 20:49:01.245,0.236,123,778,198.4539794921875,2.7125542163848877,167.83287048339844,0.13333334028720856,0.13333334028720856,0.13333334028720852024-09-08 20:49:01.450,1.0,0.32159379310872024-09-08 20:49:01.774,0.236,122,466,209.67466735839844,22024-09-08 20:49:02.399,1.0,0.11372249265800378,0,151364,1142493,124285,19218,0,25796,12265,2169
2024-09-08 20:49:03.395,1.0,0.254722024-09-08 20:49:10.490,0.236,43,1382,309.3913879394531,2.330207109451294,316.95343017578125,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
2024-09-08 20:49:11.478,0.236,44,968,341.58831787109375,2.082855701446533,273.1382751464844,0.23333333432674408,0.23333333432674408,0.23333333432674408,0.23333333432674408,0.23333333432674408
2024-09-08 20:49:17.864,0.236,95,630,349.8670349121094,1.8981235027313232,246.71127319335938,0.2666666805744171,0.2666666805744171,0.2666666805744171,0.2666666805744171,0.2666666805744171
2024-09-08 20:49:22.395,0.236,49,1210,392.075927734375,1.7553948163986206,325.7972717285156,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
2024-09-08 20:49:33.829,0.236,114,526,393.422119140625,1.6370584964752197,287.9791564941406,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3333333432674408
2024-09-08 20:49:34.758,0.236,106,912,408.17340087890625,1.5131995677947998,325.0288391113281,0.36666667461395264,0.36666667461395264,0.36666667461395264,0.36666667461395264,0.36666667461395264
2024-09-08 20:49:35.493,0.236,102,728,412.8937072753906,1.4081083536148071,311.450927734375,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645
2024-09-08 20:49:36.175,0.236,100,670,414.5115661621094,1.3165838718414307,307.39971923828125,0.4333333373069763,0.4333333373069763,0.4333333373069763,0.4333333373069763,0.4333333373069763
2024-09-08 20:49:36.583,0.236,102,404,410.74188232421875,1.2527546882629395,295.9078063964844,0.46666666865348816,0.46666666865348816,0.46666666865348816,0.46666666865348816,0.46666666865348816
2024-09-08 20:49:36.910,0.236,106,310,406.38836669921875,1.2027915716171265,292.7138977050781,0.5,0.5,0.5,0.5,0.5
2024-09-08 20:51:13.735,0.236,69,868,412.0080871582031,1.126102089881897,341.9494323730469,0.5333333611488342,0.5333333611488342,0.5333333611488342,0.5333333611488342,0.5333333611488342
2024-09-08 20:51:14.621,0.236,69,878,416.0419616699219,1.0554256439208984,342.7767028808594,0.5333333611488342,0.5333333611488342,0.5333333611488342,0.5333333611488342,0.5333333611488342
2024-09-08 20:51:15.166,0.236,71,526,410.3058166503906,0.9979193806648254,324.885498046875,0.5666666626930237,0.5666666626930237,0.5666666626930237,0.5666666626930237,0.5666666626930237
2024-09-08 20:51:20.602,0.236,43,1382,437.3948059082031,0.9597422480583191,426.4653015136719,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
2024-09-08 20:51:28.620,0.236,37,1588,472.59423828125,0.9321978688240051,450.5304260253906,0.6333333253860474,0.6333333253860474,0.6333333253860474,0.6333333253860474,0.6333333253860474
2024-09-08 20:51:29.653,0.236,39,1024,471.79083251953125,0.8736867308616638,407.0838928222656,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6666666865348816
2024-09-08 20:51:30.891,0.236,40,1228,476.3193054199219,0.8217886090278625,426.4731750488281,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071,0.699999988079071
2024-09-08 20:51:31.638,0.236,42,740,465.0838623046875,0.7706649303436279,398.2226867675781,0.7333333492279053,0.7333333492279053,0.7333333492279053,0.7333333492279053,0.7333333492279053
2024-09-08 20:51:32.169,0.236,46,524,452.186767578125,0.7288784384727478,388.9461364746094,0.7666666507720947,0.7666666507720947,0.7666666507720947,0.7666666507720947,0.7666666507720947
2024-09-08 20:51:32.657,0.236,50,486,438.6275939941406,0.6895960569381714,387.4114074707031,0.800000011920929,0.800000011920929,0.800000011920929,0.7666666507720947,0.7666666507720947
2024-09-08 20:51:32.953,0.236,56,292,427.8706359863281,0.6628680229187012,382.66552734375,0.8333333134651184,0.8333333134651184,0.8333333134651184,0.800000011920929,0.800000011920929
2024-09-08 20:51:33.225,0.236,64,252,417.8054504394531,0.6392245888710022,381.8148498535156,0.8666666746139526,0.8666666746139526,0.8666666746139526,0.800000011920929,0.800000011920929
2024-09-08 20:51:33.948,0.236,71,702,400.4287414550781,0.5921241641044617,407.6312255859375,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.8333333134651184,0.8333333134651184
2024-09-08 20:51:34.379,0.236,82,422,384.04534912109375,0.556691586971283,398.1708068847656,0.9333333373069763,0.9333333373069763,0.9333333373069763,0.8666666746139526,0.8666666746139526
2024-09-08 20:51:37.513,0.236,238,252,371.82965087890625,0.5327072143554688,394.6848449707031,0.9666666388511658,0.9666666388511658,0.9666666388511658,0.8999999761581421,0.8999999761581421
2024-09-08 20:51:39.089,0.236,156,1570,380.1376037597656,0.507767379283905,457.9998779296875,0.9666666388511658,0.9666666388511658,0.9666666388511658,0.8999999761581421,0.8999999761581421
2024-09-08 20:51:40.047,0.236,132,944,377.0748596191406,0.49276283383369446,469.75396728515625,0.9666666388511658,0.9666666388511658,0.9666666388511658,0.8999999761581421,0.8999999761581421
2024-09-08 20:51:44.719,0.236,74,806,376.661376953125,0.48925259709358215,468.0115966796875,0.9666666388511658,0.9666666388511658,0.9666666388511658,0.8999999761581421,0.8999999761581421
2024-09-08 20:51:48.880,0.236,46,1284,380.9498291015625,0.47711074352264404,470.9004211425781,0.9666666388511658,0.9666666388511658,0.9666666388511658,0.8999999761581421,0.8999999761581421
2024-09-08 20:51:49.659,0.236,48,770,380.96630859375,0.47728562355041504,476.58111572265625,0.9666666388511658,0.9666666388511658,0.9666666388511658,0.8999999761581421,0.8999999761581421
2024-09-08 20:51:50.745,0.236,49,1070,378.9183349609375,0.46340808272361755,450.5179748535156,0.9666666388511658,0.9666666388511658,0.9666666388511658,0.8999999761581421,0.8999999761581421
2024-09-08 20:51:51.434,0.236,52,644,365.6672058105469,0.4606128931045532,450.87872314453125,0.9666666388511658,0.9666666388511658,0.9666666388511658,0.8999999761581421,0.8999999761581421
2024-09-08 20:51:58.050,0.236,100,596,365.85980224609375,0.46792861819267273,446.85638427734375,0.9666666388511658,0.9666666388511658,0.9666666388511658,0.8999999761581421,0.8666666746139526
2024-09-08 20:51:59.634,0.236,86,1562,389.6637268066406,0.47991955280303955,467.90045166015625,0.9666666388511658,0.9666666388511658,0.9666666388511658,0.8999999761581421,0.8666666746139526
2024-09-08 20:52:06.044,0.236,87,686,383.34344482421875,0.48217344284057617,478.11376953125,0.9666666388511658,0.9666666388511658,0.9666666388511658,0.8999999761581421,0.8666666746139526
2024-09-08 20:52:06.480,0.236,91,412,386.4409484863281,0.4883282780647278,475.6135559082031,0.9666666388511658,0.9666666388511658,0.9666666388511658,0.8999999761581421,0.8666666746139526
