timestamp,threshold_pnn,bpm,ibi,sdnn,cvnn,rmssd,pnn10,pnn20,pnn30,pnn40,pnn50
2023-11-22 06:09:49.783,0.236,238,252,44.52455520629883,5.477227210998535,45.260536193847656,0.03333333507180214,0.03333333507180214,0.03333333507180214,0.03333333507180214,0.03333333507180214
2023-11-22 06:09:50.200,0.236,231,330,72.17303466796875,3.844268321990967,60.90288543701172,0.06666667014360428,0.06666667014360428,0.06666667014360428,0.06666667014360428,0.06666667014360428
2023-11-22 06:09:51.085,0.236,217,414,100.28985595703125,3.121471405029297,77.15422821044922,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612
2023-11-22 06:09:52.382,0.236,211,338,113.6830825805664,2.641810894012451,65.5399398803711,0.13333334028720856,0.13333334028720856,0.13333334028720856,0.13333334028720856,0.13333334028720856
2023-11-22 06:09:52.688,0.236,211,254,119.3008804321289,2.328921318054199,54.02747344970703,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
2023-11-22 06:09:53.627,0.236,210,262,124.53799438476562,2.08685302734375,55.2647590637207,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
2023-11-22 06:09:54.277,0.236,210,252,128.5375518798828,1.8956537246704102,53.773719787597656,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204
2023-11-22 06:09:55.095,0.236,184,650,163.91400146484375,1.8464150428771973,139.9354705810547,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.20000000298023224
2023-11-22 06:09:55.530,0.236,175,418,172.99761962890625,1.691774845123291,115.43577575683594,0.23333333432674408,0.23333333432674408,0.23333333432674408,0.23333333432674408,0.23333333432674408
2023-11-22 06:09:55.884,0.236,175,252,173.91983032226562,1.575544834136963,103.08531188964844,0.2666666805744171,0.2666666805744171,0.2666666805744171,0.2666666805744171,0.2666666805744171
2023-11-22 06:09:56.297,0.236,174,260,174.66183471679688,1.4705369472503662,103.7341537475586,0.2666666805744171,0.2666666805744171,0.2666666805744171,0.2666666805744171,0.2666666805744171
