timestamp,threshold_b_a,beta_l_alpha_l,poorsignal,delta,theta,alpha_l,alpha_h,beta_l,beta_h,gamma_l,gamma_m
2023-11-22 06:07:10.294,1.0,1.4747294874173005,200,868581,749840,80865,300664,0,135435,169272,1182013
2023-11-22 06:07:11.175,1.0,0.26223163144701467,200,454038,1226653,384965,313854,0,575324,82333,1076631
2023-11-22 06:07:13.275,1.0,0.8708865926323589,200,1004248,1072680,225391,307668,0,437414,145347,1212075
2023-11-22 06:07:14.170,1.0,4.029737256770127,200,1788401,862362,54578,378475,0,631971,68727,974710
2023-11-22 06:07:15.172,1.0,2.6781573960539515,200,1162551,364783,35884,334251,0,433573,293409,1189378
2023-11-22 06:07:17.185,1.0,1.5070182614883758,200,557625,450985,178463,421683,0,322859,112959,1431857
2023-11-22 06:07:18.165,1.0,0.7857717515691646,200,1298259,1029763,288370,788422,0,414309,64800,1221667
2023-11-22 06:07:20.367,1.0,0.8341129162605488,200,938391,605438,204169,405102,0,737563,127492,1148566
2023-11-22 06:07:21.194,1.0,0.4980645480952057,200,418336,910687,161461,314981,0,520547,112960,939196
2023-11-22 06:07:23.247,1.0,0.9233687405159332,200,533704,88395,25042,56964,0,60706,33922,274715
2023-11-22 06:07:24.252,1.0,0.7245796365561763,200,669799,403742,147313,410510,0,136558,84340,1976417
2023-11-22 06:07:25.163,1.0,0.6694221462089934,200,937291,694726,326259,577646,0,414039,185423,1007525
2023-11-22 06:07:27.312,1.0,0.29074301760631593,200,837356,349275,521347,363743,0,227331,113984,1061623
2023-11-22 06:07:28.355,1.0,1.2444948310979593,200,793487,533443,104084,366561,0,430914,148280,1447339
2023-11-22 06:07:29.489,1.0,0.702947264030156,200,1310273,732867,405359,657947,0,587673,176881,780481
2023-11-22 06:07:30.213,1.0,0.5720206734779664,200,1133760,1032803,459139,559029,0,488597,216750,896210
2023-11-22 06:07:31.208,1.0,4.150319574696852,200,1625285,204406,33482,370350,0,794744,123395,1167974
2023-11-22 06:07:32.183,1.0,0.4397485558509538,200,681887,1025392,459267,324883,0,539340,223016,864019
2023-11-22 06:07:33.187,1.0,0.7605897653607191,200,1144007,471550,148398,346224,0,530369,181268,1063928
2023-11-22 06:07:34.262,1.0,0.37678516166018133,200,1131040,726868,394222,264172,0,271016,37245,972238
2023-11-22 06:07:35.186,1.0,1.0623630184124428,200,1308291,1332247,94447,435673,0,691310,173405,1322555
2023-11-22 06:07:36.197,1.0,27.249465431218816,200,535712,184457,1403,71832,0,150925,20989,288396
2023-11-22 06:07:38.488,1.0,6.955040731447427,200,742144,1415746,29093,583188,0,443736,89203,991777
2023-11-22 06:07:39.184,1.0,0.5184420117754924,200,1085325,135607,181054,368570,0,538207,96911,1702717
2023-11-22 06:07:40.170,1.0,0.7530674417954666,200,451775,76934,35779,138913,0,43833,61124,231147
2023-11-22 06:07:41.169,1.0,0.5285248707904007,200,885672,379076,516409,384770,0,598843,180808,928662
2023-11-22 06:07:42.189,1.0,0.7199308678434795,200,523900,637857,178788,301615,0,870576,83954,1155002
2023-11-22 06:07:43.162,1.0,0.5987460601646051,200,1067237,244860,146897,305762,0,413259,105500,1508477
2023-11-22 06:07:44.163,1.0,0.7461825144459261,200,466000,971565,438705,506759,0,283961,106660,1006590
2023-11-22 06:07:45.210,1.0,0.4390904742112816,200,668069,635834,255034,319794,0,741350,161140,969939
2023-11-22 06:07:46.162,1.0,7.600479608429282,200,1794865,262388,60883,422294,0,931546,85224,1217120
2023-11-22 06:07:47.190,1.0,0.3062487058455635,200,505943,1479426,236641,753246,0,898383,138139,681279
2023-11-22 06:07:50.163,1.0,0.5815340029882377,200,850801,578904,487913,208776,0,725622,103007,1198755
2023-11-22 06:07:51.167,1.0,0.803660064522607,200,1097815,353767,229067,180838,0,819028,80432,566668
2023-11-22 06:07:52.171,1.0,0.18457411970183701,200,1901869,778469,96189,684025,0,532204,95897,1058879
2023-11-22 06:07:53.191,1.0,3.4168055147178933,200,1168097,403680,61218,230126,0,346145,94186,1738708
2023-11-22 06:07:54.192,1.0,4.118748518606305,200,1209667,1019469,46409,803669,0,179655,149077,1481556
2023-11-22 06:07:55.590,1.0,0.2160852456785597,200,1166359,907632,529106,720313,0,255339,138897,1209911
2023-11-22 06:07:57.212,1.0,5.968279029711497,200,1870126,759453,41802,490618,0,658556,78619,995318
2023-11-22 06:07:58.191,1.0,0.6303009459757817,200,2056409,137503,235524,228139,0,338509,146593,1102864
2023-11-22 06:07:59.187,1.0,0.4950545156848882,200,808941,221786,134365,424448,0,322096,118639,1662952
2023-11-22 06:08:00.197,1.0,23.89736012608353,200,766258,875429,10152,996314,0,811573,126587,795891
2023-11-22 06:08:01.190,1.0,0.6582457220028377,200,1409198,263975,292485,614407,0,239364,69339,1353115
2023-11-22 06:08:02.431,1.0,0.8370413903114768,200,1003395,869227,190576,483436,0,792856,223353,580436
2023-11-22 06:08:03.160,1.0,1.6821168990192885,200,965338,257021,89017,289095,0,777212,318639,1841063
2023-11-22 06:08:05.193,1.0,0.429978053702149,200,899144,209988,271572,283579,0,956752,106638,1008788
2023-11-22 06:08:06.571,1.0,1.3549658939077847,200,1146510,236387,213305,229461,0,599435,63134,1165249
2023-11-22 06:08:07.168,1.0,0.16426639557722597,200,509396,384017,478071,244568,0,827860,208260,982499
2023-11-22 06:08:08.259,1.0,3.0148922763735064,200,1233392,843604,82526,623727,0,456311,192482,1060937
2023-11-22 06:08:09.208,1.0,0.6047599374391359,200,150936,216790,67774,127782,0,266045,32960,153859
2023-11-22 06:08:11.489,1.0,0.7536167014331681,200,578400,354391,236818,303151,0,409258,98642,1404834
2023-11-22 06:08:11.497,1.0,0.27351421418044286,200,791912,333946,563170,580097,0,510342,71562,718599
2023-11-22 06:08:12.166,1.0,0.7583032626203349,200,665125,770093,320356,331572,0,197010,124361,1131172
2023-11-22 06:08:13.308,1.0,0.4180141310086468,200,756778,677767,395867,463399,0,494540,112918,922877
2023-11-22 06:08:15.339,1.0,10.237888451621659,200,181839,100439,7369,40152,0,97881,36651,171461
2023-11-22 06:08:15.347,1.0,0.4394199633957483,200,825716,81245,35515,195413,0,99199,26959,181406
2023-11-22 06:08:16.350,1.0,4.77231616201337,200,528012,66053,15258,196092,0,83919,45855,345172
2023-11-22 06:08:17.766,1.0,0.5286162501352375,200,398124,361003,277290,384477,0,311750,70931,1751488
2023-11-22 06:08:18.719,1.0,1.2192966864793051,200,542625,720277,331943,321953,0,695138,147599,809106
2023-11-22 06:08:19.211,1.0,0.4151327231523286,200,344584,505758,569230,766760,0,494005,320613,522728
2023-11-22 06:08:20.309,1.0,1.6719180779834582,200,941530,409047,124411,414217,0,242390,134918,670284
2023-11-22 06:08:21.285,1.0,1.1401342743254406,200,821437,452457,180377,624237,0,777384,239558,1189146
2023-11-22 06:08:22.182,1.0,0.2947864446091852,200,752014,434211,408723,420810,0,902718,159959,934210
2023-11-22 06:08:24.217,1.0,0.9953735853306056,200,1644437,658285,106562,297292,0,505763,134268,1359601
2023-11-22 06:08:25.172,1.0,0.12889456466595525,200,1467959,636904,285815,569789,0,223759,152427,1032739
2023-11-22 06:08:26.319,1.0,0.7371355195436254,200,685894,165305,285029,336733,0,824489,136852,1031597
2023-11-22 06:08:28.334,1.0,0.22986017565601594,200,1630285,245637,742360,225647,0,637409,109059,923353
2023-11-22 06:08:29.206,1.0,0.96078133412063,200,1269073,982323,230324,263164,0,830284,108003,970289
2023-11-22 06:08:30.229,1.0,1.469305540155967,200,185442,165270,27057,187902,0,128035,22462,234826
2023-11-22 06:08:31.268,1.0,0.8474369243091711,200,1754495,1013520,149820,920891,0,398874,87011,820817
2023-11-22 06:08:32.185,1.0,0.7664414500631628,200,596452,404670,208984,325894,0,417315,83995,1380003
2023-11-22 06:08:33.188,1.0,1.0826978778743277,200,76628,50661,84585,143091,0,104638,30307,142847
2023-11-22 06:08:34.204,1.0,2.2350902082552597,200,583013,446267,149432,299403,0,262518,138655,1158451
2023-11-22 06:08:35.171,1.0,0.16564523244583815,200,924053,657671,167738,621210,0,365697,153486,1305336
2023-11-22 06:08:36.254,1.0,2.3058368838909455,200,1765535,863960,42951,260182,0,549678,65131,1310298
2023-11-22 06:08:37.256,1.0,1.3021675587442585,200,1661531,1317880,52686,214796,0,547452,117388,706271
2023-11-22 06:08:39.198,1.0,0.38384489284335976,200,1498587,320748,282437,770529,0,803230,114253,732809
2023-11-22 06:08:40.230,1.0,0.29660611646855245,200,1193224,811935,230002,337140,0,340533,154523,1082659
2023-11-22 06:08:41.188,1.0,2.7512990885083908,200,316953,1882411,46956,105117,0,476709,179394,1186454
2023-11-22 06:08:42.168,1.0,1.3121299667789232,200,1189513,451864,175491,291905,0,798867,172504,1144130
2023-11-22 06:08:43.215,1.0,0.5810402764981867,200,635464,405137,187777,197680,0,549137,131817,1102584
2023-11-22 06:08:44.252,1.0,0.6544387781207893,200,289740,1525032,293155,692728,0,644932,104666,1124216
2023-11-22 06:08:45.193,1.0,1.2263365299587043,200,991589,290476,116477,553789,0,365477,54677,1367749
2023-11-22 06:08:46.201,1.0,0.35154241645244216,200,1916604,574892,224064,627121,0,529794,139341,813323
2023-11-22 06:08:47.173,1.0,0.15611705246194413,200,948270,507334,332603,828968,0,1315048,109212,681134
