timestamp,threshold_pnn,bpm,ibi,sdnn,cvnn,rmssd,pnn10,pnn20,pnn30,pnn40,pnn50
2024-09-08 21:55:54.684,0.236,220,272,48.0582160949707,5.477222919464111,48.85264205932617,0.03333333507180214,0.03333333507180214,0.03333333507180214,0.03333333507180214,0.03333333507180214
2024-09-08 21:55:54.967,0.236,220,274,67.06844329833984,3.807915210723877,49.213165283203125,0.03333333507180214,0.03333333507180214,0.03333333507180214,0.03333333507180214,0.03333333507180214
2024-09-08 21:55:55.284,0.236,217,312,84.7495346069336,3.0620460510253906,56.452091217041016,0.06666667014360428,0.06666667014360428,0.06666667014360428,0.03333333507180214,0.03333333507180214
2024-09-08 21:55:55.880,0.236,195,586,129.83082580566406,2.787226676940918,116.3864517211914,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.06666667014360428,0.06666667014360428
2024-09-08 21:55:56.244,0.236,190,352,140.2361297607422,2.4205567836761475,90.72895050048828,0.13333334028720856,0.13333334028720856,0.13333334028720856,0.10000000149011612,0.10000000149011612
2024-09-08 21:55:57.279,0.236,184,374,150.44879150390625,2.149268388748169,93.60865783691406,0.1666666716337204,0.1666666716337204,0.13333334028720856,0.10000000149011612,0.10000000149011612
2024-09-08 21:55:58.135,0.236,156,846,202.87193298339844,2.0852222442626953,185.80809020996094,0.20000000298023224,0.20000000298023224,0.1666666716337204,0.13333334028720856,0.13333334028720856
2024-09-08 21:55:58.893,0.236,139,734,231.0162811279297,1.9097346067428589,170.94122314453125,0.23333333432674408,0.23333333432674408,0.20000000298023224,0.1666666716337204,0.1666666716337204
2024-09-08 21:55:59.341,0.236,134,440,236.5973358154297,1.7504814863204956,144.482177734375,0.2666666805744171,0.2666666805744171,0.23333333432674408,0.20000000298023224,0.20000000298023224
2024-09-08 21:55:59.667,0.236,133,322,237.501953125,1.6317732334136963,135.7340850830078,0.30000001192092896,0.30000001192092896,0.2666666805744171,0.23333333432674408,0.23333333432674408
2024-09-08 21:55:59.984,0.236,131,310,237.68917846679688,1.5280722379684448,134.84710693359375,0.3333333432674408,0.30000001192092896,0.2666666805744171,0.23333333432674408,0.23333333432674408
2024-09-08 21:56:00.244,0.236,132,252,236.5368194580078,1.4451402425765991,131.3041229248047,0.36666667461395264,0.3333333432674408,0.30000001192092896,0.2666666805744171,0.2666666805744171
2024-09-08 21:56:00.526,0.236,133,266,235.2650146484375,1.3657705783843994,132.21585083007812,0.4000000059604645,0.3333333432674408,0.30000001192092896,0.2666666805744171,0.2666666805744171
2024-09-08 21:56:00.936,0.236,139,406,236.60789489746094,1.2765130996704102,145.42396545410156,0.4333333373069763,0.36666667461395264,0.3333333432674408,0.30000001192092896,0.30000001192092896
2024-09-08 21:56:01.456,0.236,134,516,241.0905303955078,1.1935174465179443,157.51211547851562,0.46666666865348816,0.4000000059604645,0.36666667461395264,0.3333333432674408,0.3333333432674408
2024-09-08 21:56:02.016,0.236,129,546,245.5921173095703,1.1182955503463745,160.8317108154297,0.5,0.4333333373069763,0.36666667461395264,0.3333333432674408,0.3333333432674408
2024-09-08 21:56:02.602,0.236,137,580,250.19839477539062,1.0498307943344116,164.73948669433594,0.5333333611488342,0.46666666865348816,0.4000000059604645,0.3333333432674408,0.3333333432674408
2024-09-08 21:56:02.979,0.236,149,374,247.41737365722656,0.9881394505500793,148.8909454345703,0.5666666626930237,0.5,0.4333333373069763,0.36666667461395264,0.36666667461395264
2024-09-08 21:56:03.325,0.236,153,336,243.54034423828125,0.9322981834411621,146.0985107421875,0.6000000238418579,0.5333333611488342,0.46666666865348816,0.36666667461395264,0.36666667461395264
2024-09-08 21:56:03.604,0.236,155,274,238.8258819580078,0.8843290209770203,142.29818725585938,0.6333333253860474,0.5666666626930237,0.5,0.4000000059604645,0.4000000059604645
2024-09-08 21:56:03.868,0.236,157,260,233.70489501953125,0.8393017053604126,141.47061157226562,0.6666666865348816,0.5666666626930237,0.5,0.4000000059604645,0.4000000059604645
2024-09-08 21:56:04.124,0.236,157,252,228.1958465576172,0.7962709069252014,141.0101776123047,0.6666666865348816,0.5666666626930237,0.5,0.4000000059604645,0.4000000059604645
2024-09-08 21:56:04.586,0.236,150,454,223.86094665527344,0.7431665658950806,160.62539672851562,0.699999988079071,0.6000000238418579,0.5333333611488342,0.4333333373069763,0.4333333373069763
2024-09-08 21:56:05.037,0.236,148,446,218.3022003173828,0.6916770339012146,159.9072265625,0.699999988079071,0.6000000238418579,0.5333333611488342,0.4333333373069763,0.4333333373069763
2024-09-08 21:56:05.322,0.236,157,282,210.70420837402344,0.6489002704620361,150.288330078125,0.7333333492279053,0.6333333253860474,0.5666666626930237,0.46666666865348816,0.46666666865348816
2024-09-08 21:56:05.783,0.236,162,448,203.16641235351562,0.5990259647369385,165.48268127441406,0.7666666507720947,0.6666666865348816,0.6000000238418579,0.5,0.5
2024-09-08 21:56:06.119,0.236,173,330,193.5337677001953,0.553259551525116,157.70941162109375,0.800000011920929,0.699999988079071,0.6333333253860474,0.5333333611488342,0.5333333611488342
2024-09-08 21:56:07.004,0.236,151,880,204.3774871826172,0.5404044985771179,236.85031127929688,0.8333333134651184,0.7333333492279053,0.6666666865348816,0.5666666626930237,0.5666666626930237
2024-09-08 21:56:07.572,0.236,143,562,194.72402954101562,0.4913271367549896,211.11134338378906,0.8666666746139526,0.7666666507720947,0.699999988079071,0.6000000238418579,0.6000000238418579
2024-09-08 21:56:08.062,0.236,136,480,181.2091064453125,0.4400346279144287,205.00889587402344,0.8999999761581421,0.800000011920929,0.7333333492279053,0.6333333253860474,0.6333333253860474
2024-09-08 21:56:08.683,0.236,126,616,168.27481079101562,0.3898161053657532,187.59805297851562,0.8999999761581421,0.800000011920929,0.7333333492279053,0.6333333253860474,0.6333333253860474
2024-09-08 21:56:09.155,0.236,120,464,165.79888916015625,0.3786478340625763,189.57371520996094,0.9333333373069763,0.8333333134651184,0.7666666507720947,0.6666666865348816,0.6666666865348816
2024-09-08 21:56:09.438,0.236,125,278,165.67282104492188,0.3782484531402588,192.37362670898438,0.9333333373069763,0.8333333134651184,0.7666666507720947,0.699999988079071,0.699999988079071
