timestamp,threshold_b_a,beta_l_alpha_l,poorsignal,delta,theta,alpha_l,alpha_h,beta_l,beta_h,gamma_l,gamma_m
2023-11-22 06:16:03.005,1.0,0.8430049737170874,200,97926,897132,212115,158430,0,188510,125592,193163
2023-11-22 06:16:03.987,1.0,1.1607876391749172,200,708877,217601,90803,75390,0,169376,106010,36075
2023-11-22 06:16:05.037,1.0,4.62567589021395,200,1740790,1258839,214162,355827,0,639485,257350,245070
2023-11-22 06:16:05.999,1.0,2.773262306732199,200,403617,574308,167449,72594,0,72291,70917,135117
2023-11-22 06:16:06.999,1.0,0.516450469942535,200,299462,193924,302271,197402,0,80773,43483,96063
2023-11-22 06:16:08.015,1.0,0.4712684261629447,200,353712,1072614,203922,227217,0,125905,81387,169122
2023-11-22 06:16:09.007,1.0,0.7262547950221178,200,450981,830398,234879,163504,0,179250,53008,100319
2023-11-22 06:16:09.988,1.0,0.5264123878277305,200,520725,369026,384119,59664,0,103532,75004,74249
2023-11-22 06:16:11.000,1.0,2.052601124712945,200,389995,1157174,55303,215089,0,86667,53347,49668
2023-11-22 06:16:12.025,1.0,1.0271955487251652,200,41981,357212,216028,170756,0,151465,71077,61994
2023-11-22 06:16:13.031,1.0,0.36487678149487274,200,822920,875327,735969,105238,0,89145,96654,47845
2023-11-22 06:16:14.157,1.0,1.0458468918526667,200,445442,493089,130914,366083,0,319194,47880,57509
2023-11-22 06:16:14.979,1.0,1.1093571230940649,200,136696,1046079,133727,161316,0,161272,94682,96721
2023-11-22 06:16:16.006,1.0,0.8945085067136571,200,434553,426553,194082,137865,0,136791,81210,154864
2023-11-22 06:16:17.009,1.0,3.429647277587309,200,250311,314374,86045,119801,0,62616,66832,185738
2023-11-22 06:16:17.999,1.0,4.993191899710704,200,456245,617135,51850,59546,0,109619,91878,42943
2023-11-22 06:16:18.970,1.0,0.09778821518755831,200,609195,174055,650651,185076,0,52325,55986,30443
2023-11-22 06:16:20.011,1.0,0.616561239029977,200,339067,756862,375455,89561,0,92448,54275,41776
2023-11-22 06:16:20.997,1.0,0.3688277395102544,200,566407,705380,282514,265390,0,93178,90582,76963
2023-11-22 06:16:23.025,1.0,1.9695334393698403,200,338197,514729,105624,75962,0,123994,24674,83918
2023-11-22 06:16:24.030,1.0,0.652029985711113,200,184173,425485,238647,29608,0,113761,118841,61244
2023-11-22 06:16:25.009,1.0,0.8547141628268307,200,332978,598799,299926,124193,0,79936,47755,155185
2023-11-22 06:16:25.975,1.0,4.035668932546501,200,219726,278663,53548,103409,0,129702,157978,22693
2023-11-22 06:16:26.975,1.0,0.9720581958843646,200,174784,640411,185099,59619,0,126820,65748,88282
2023-11-22 06:16:27.980,1.0,2.9315769614056135,200,751320,458655,103357,131518,0,101379,47573,47437
2023-11-22 06:16:29.003,1.0,0.24221237211117616,200,423739,902888,358710,177667,0,249259,111090,50350
2023-11-22 06:16:29.994,1.0,0.19866777529685442,200,202772,293643,535195,151887,0,152719,58962,60749
2023-11-22 06:16:31.003,1.0,0.6559968085943206,200,464150,514266,177978,229435,0,250209,75123,113933
2023-11-22 06:16:32.016,1.0,2.9671133647229264,200,202684,855568,82830,259584,0,122530,153409,39028
2023-11-22 06:16:32.973,1.0,0.1430238487487252,200,287523,710123,509880,123943,0,101602,56693,129838
2023-11-22 06:16:33.995,1.0,42.27064393939394,200,483097,146887,5280,22899,0,157221,122436,90065
2023-11-22 06:16:35.010,1.0,2.389171341748481,200,310268,436271,68448,423395,0,118527,111258,76427
2023-11-22 06:16:35.976,1.0,0.4919955233321979,200,127198,678524,246612,225591,0,137014,93229,289962
2023-11-22 06:16:38.017,1.0,1.0478701720556738,200,521253,601890,154543,134975,0,70366,92032,102890
2023-11-22 06:16:39.005,1.0,0.20884084271713796,200,1992422,1150560,1139552,834385,0,331346,618914,299631
2023-11-22 06:16:39.996,1.0,1.5805595615806172,200,212573,495143,34670,170345,0,124484,104988,96417
2023-11-22 06:16:40.995,1.0,4.357623277406148,200,565309,320764,54714,49843,0,189226,49231,141445
2023-11-22 06:16:42.007,1.0,0.8788767275366857,200,1093743,281688,210777,58824,0,95577,279588,74601
2023-11-22 06:16:42.999,1.0,0.7600978668312047,200,564381,191477,280381,151490,0,100238,65200,45225
2023-11-22 06:16:43.999,1.0,0.41172913988239507,200,622376,281987,759152,86852,0,53682,173420,72580
2023-11-22 06:16:45.972,1.0,3.8396246782363197,200,125563,357426,60215,106093,0,98535,73094,155113
2023-11-22 06:16:46.974,1.0,1.1175896380888404,200,192548,516538,95272,141117,0,131448,174696,59532
2023-11-22 06:16:48.020,1.0,0.2801456853855447,200,207295,527086,448638,165413,0,90645,70012,207601
2023-11-22 06:16:48.997,1.0,1.4599463429652109,200,501341,381967,113685,74040,0,122554,77119,72191
2023-11-22 06:16:50.067,1.0,0.28475106722643784,200,194636,361648,538077,139954,0,133891,114476,78425
2023-11-22 06:16:51.019,1.0,1.3105210670655696,200,703813,366339,64176,182940,0,150577,77282,92775
2023-11-22 06:16:52.008,1.0,0.8294184703757439,200,268933,384167,675460,80963,0,188786,88617,84315
2023-11-22 06:16:52.973,1.0,0.8940263872210789,200,522392,120659,258989,36622,0,253668,189506,90993
2023-11-22 06:16:54.025,1.0,2.958928369569313,200,264725,1021055,53078,125581,0,82438,101091,105722
2023-11-22 06:16:54.976,1.0,2.6902639649193203,200,194080,306508,104673,33368,0,186437,67911,118699
2023-11-22 06:16:55.999,1.0,1.2788473184031264,200,130679,271664,371551,23227,0,56569,125826,102097
2023-11-22 06:16:56.991,1.0,0.9136433162745552,200,154812,359105,332771,48411,0,52270,32901,138657
2023-11-22 06:16:57.982,1.0,0.24297002789245484,200,345200,1230201,549611,180102,0,83972,84755,35719
2023-11-22 06:16:58.980,1.0,6.7091821222256005,200,307472,587847,52624,289408,0,81585,72031,143131
2023-11-22 06:16:59.995,1.0,1.440869050575721,200,329051,323018,378482,58444,0,89857,56590,94150
2023-11-22 06:17:01.031,1.0,0.33648522811314485,200,452392,756942,333979,106443,0,206993,138532,56148
2023-11-22 06:17:01.976,1.0,0.20198675010606082,200,387455,221941,681213,90948,0,127159,71695,68662
2023-11-22 06:17:03.001,1.0,0.8201440429580219,200,136322,669938,227571,122020,0,201310,90273,80402
2023-11-22 06:17:03.976,1.0,0.5897814058786507,200,651499,820199,106453,147999,0,110479,78003,56409
2023-11-22 06:17:04.984,1.0,0.4193654742873292,200,603069,283670,360931,58035,0,250775,70007,133345
2023-11-22 06:17:06.024,1.0,0.14038779590728445,200,451963,668640,486132,127870,0,95125,77512,80577
2023-11-22 06:17:06.999,1.0,0.11694449262568184,200,293410,134349,772546,280506,0,228527,108440,87061
2023-11-22 06:17:08.017,1.0,6.6638219826698855,200,593127,780155,53433,23872,0,103837,121475,49606
2023-11-22 06:17:09.014,1.0,6.585885024124121,200,310026,735862,31711,94653,0,127978,76543,63441
2023-11-22 06:17:09.971,1.0,2.7245116473414814,200,456069,1108963,38292,208345,0,133387,98227,54263
2023-11-22 06:17:11.007,1.0,2.1286720847002685,200,96221,370711,53648,109085,0,195115,73371,69105
2023-11-22 06:17:11.973,1.0,0.49050959243536724,200,248101,545494,274435,167046,0,113835,89464,115267
2023-11-22 06:17:13.015,1.0,0.43357782927905547,200,538078,323150,287803,74587,0,66013,88622,79100
2023-11-22 06:17:14.035,1.0,2.0640674249691653,200,123234,30236,14594,8044,0,21746,33600,34978
2023-11-22 06:17:15.003,1.0,0.060210930878667156,200,253312,557570,441282,64897,0,97656,137654,54920
2023-11-22 06:17:16.016,1.0,0.5170939074040801,200,90382,725740,818157,204855,0,90503,83759,107015
2023-11-22 06:17:16.978,1.0,0.720457862424162,200,405632,307828,165814,305952,0,155059,188898,69904
2023-11-22 06:17:17.991,1.0,1.5725970120057706,200,341385,295592,81794,384969,0,195883,97007,68526
2023-11-22 06:17:18.974,1.0,0.42876581516578705,200,443341,266570,369661,268555,0,305663,50671,45992
2023-11-22 06:17:20.007,1.0,0.19389349391115587,200,186484,380900,662441,239358,0,108940,62771,86788
2023-11-22 06:17:20.997,1.0,0.25631533374327053,200,697555,454785,159374,13832,0,73379,53739,52947
2023-11-22 06:17:22.000,1.0,0.605116527799341,200,148288,101343,57969,56554,0,25915,18004,10218
2023-11-22 06:17:23.063,1.0,0.7940686931377389,200,287833,568709,141790,79905,0,80664,89560,125615
2023-11-22 06:17:24.000,1.0,1.3255018694572909,200,660273,234356,97087,300879,0,111793,71267,74515
2023-11-22 06:17:24.999,1.0,0.20659040643486912,200,280309,654419,667364,167617,0,59969,137789,97663
2023-11-22 06:17:26.002,1.0,0.6632708003931456,200,415562,312565,234010,175393,0,189400,75523,53994
2023-11-22 06:17:27.015,1.0,0.25576953198899083,200,223704,237359,983182,147645,0,73621,88257,146151
2023-11-22 06:17:28.020,1.0,0.22411121251943783,200,471480,658965,373627,85052,0,79667,63423,92001
2023-11-22 06:17:29.009,1.0,1.944230600613766,200,175071,242669,228100,218048,0,72297,60313,72509
2023-11-22 06:17:30.972,1.0,1.1209137335249686,200,313304,394601,130804,53531,0,104931,99653,91289
2023-11-22 06:17:31.999,1.0,1.0286266210434014,200,209923,1029301,151677,195657,0,130510,50835,87351
2023-11-22 06:17:32.995,1.0,0.45123995761745733,200,716386,395255,149118,54002,0,108373,122886,68258
2023-11-22 06:17:33.997,1.0,1.0247685235145576,200,377371,69279,231665,51487,0,133527,65770,93790
2023-11-22 06:17:35.005,1.0,0.698366116751269,200,924449,873401,113472,15904,0,105396,192921,46757
2023-11-22 06:17:36.024,1.0,2.0806978475655153,200,898598,2873361,298174,515632,0,380476,328298,215816
2023-11-22 06:17:36.970,1.0,0.8601568786512884,200,977339,194325,152857,63868,0,161957,100131,108018
2023-11-22 06:17:37.998,1.0,1.5167751864567303,200,227568,1373328,84470,67418,0,52069,75856,30118
2023-11-22 06:17:38.996,1.0,3.283004846026413,200,228293,1273395,64589,55572,0,81792,178984,83557
2023-11-22 06:17:39.977,1.0,0.3579023188960666,200,797973,370374,308207,88524,0,76471,88033,44548
2023-11-22 06:17:40.984,1.0,0.5859855978475904,200,38298,640117,379110,281696,0,100779,111359,40687
2023-11-22 06:17:41.983,1.0,0.6863787622464724,200,805397,277782,107582,58561,0,156149,78782,47553
2023-11-22 06:17:43.998,1.0,0.686688667514744,200,131599,225080,488163,190399,0,74559,31682,198332
2023-11-22 06:17:45.034,1.0,2.634563878841428,200,191793,1080367,108651,195415,0,137931,81181,82863
2023-11-22 06:17:45.999,1.0,0.3735586614702325,200,389359,386236,595280,270847,0,169673,63544,40925
2023-11-22 06:17:47.008,1.0,2.2693200896761807,200,253196,328172,99469,78552,0,78901,54118,65764
2023-11-22 06:17:47.999,1.0,1.5832584321263852,200,475256,538198,152423,60506,0,79630,52417,175942
2023-11-22 06:17:49.002,1.0,0.1587359125684694,200,425538,635704,1070369,65396,0,136028,99493,58867
2023-11-22 06:17:50.065,1.0,0.8050397159939053,200,701322,1443618,129293,38323,0,150548,81460,60499
2023-11-22 06:17:50.996,1.0,0.6293883554586588,200,510914,197501,267868,54676,0,115218,144199,40576
2023-11-22 06:17:51.997,1.0,1.0712683972531158,200,174305,330735,243039,117870,0,297758,43878,92587
2023-11-22 06:17:52.975,1.0,0.7333840646132028,200,130731,885181,173463,92081,0,100005,70392,29980
2023-11-22 06:17:54.973,1.0,1.606270579813887,200,167855,1389587,69850,125927,0,104987,50175,83693
2023-11-22 06:17:55.976,1.0,0.2551107983892834,200,396803,306063,446261,196666,0,107976,124202,71854
2023-11-22 06:17:56.974,1.0,2.0316010638297874,200,141741,608796,188000,100469,0,86243,71489,66181
2023-11-22 06:17:58.000,1.0,1.439415574308549,200,619681,478579,147769,110243,0,69602,98804,73673
2023-11-22 06:17:59.021,1.0,0.5864720097951837,200,422136,679874,342209,66000,0,160128,67673,103690
2023-11-22 06:17:59.979,1.0,0.8367333390237194,200,563591,622143,210882,114345,0,60491,49250,166108
2023-11-22 06:18:00.971,1.0,0.24529084484098143,200,122578,379463,798020,211243,0,75614,120257,43712
2023-11-22 06:18:02.029,1.0,1.7481409449719711,200,463751,115886,122374,53717,0,142740,123086,71292
2023-11-22 06:18:03.070,1.0,0.4309491783695315,200,608354,224878,212626,75115,0,158045,89383,86918
2023-11-22 06:18:03.973,1.0,1.0895214109661617,200,1351724,359722,130237,220497,0,85538,140618,61450
2023-11-22 06:18:05.000,1.0,0.8622629862935646,200,276559,172115,126364,43985,0,83912,108196,96762
2023-11-22 06:18:05.979,1.0,0.8844345842075695,200,394257,148942,174438,83873,0,148325,80184,32648
2023-11-22 06:18:07.000,1.0,0.9331852086970323,200,242135,676451,75612,199219,0,174650,63460,58960
2023-11-22 06:18:07.994,1.0,2.388778932321733,200,72085,80628,36378,19089,0,36159,20056,37009
2023-11-22 06:18:08.992,1.0,0.28065773771214264,200,602463,602664,458359,59345,0,112161,141602,79946
2023-11-22 06:18:09.999,1.0,4.23519364664926,200,378474,897325,91920,149596,0,87974,64210,61630
2023-11-22 06:18:11.049,1.0,1.5063961502188474,200,299517,674018,206765,198788,0,59850,57094,134363
2023-11-22 06:18:11.971,1.0,0.9745254065604008,200,518133,335918,198433,144658,0,148712,110722,107740
2023-11-22 06:18:12.995,1.0,3.0239018087855296,200,151458,1104570,165636,61763,0,183334,77500,84580
2023-11-22 06:18:13.999,1.0,0.861828405285882,200,860852,521952,229063,150675,0,128951,65725,92124
2023-11-22 06:18:14.999,1.0,1.5320521637748652,200,499351,253913,152673,88553,0,125940,166437,34846
2023-11-22 06:18:16.012,1.0,0.12278291076866896,200,347176,607729,854386,414062,0,181250,181476,81563
2023-11-22 06:18:16.984,1.0,0.418082951695263,200,478498,205291,455711,231384,0,141359,84405,80932
2023-11-22 06:18:18.010,1.0,1.278655233485164,200,274951,818617,192539,113255,0,64663,108061,105854
2023-11-22 06:18:18.980,1.0,0.4738728381130817,200,288061,156060,563628,142400,0,109024,107770,60853
2023-11-22 06:18:19.999,1.0,2.8397272967963993,200,347219,626010,75540,62243,0,93463,117648,119337
2023-11-22 06:18:20.997,1.0,1.2526068567641842,200,630676,196836,205228,101236,0,246243,240615,69438
2023-11-22 06:18:21.969,1.0,2.540889805768557,200,520092,273421,51382,49270,0,185077,121161,130351
2023-11-22 06:18:23.021,1.0,1.1551301788325055,200,654986,166731,103281,45231,0,143094,127633,117698
2023-11-22 06:18:24.000,1.0,0.7374834658598514,200,1091359,183560,131546,161521,0,98385,130355,80453
2023-11-22 06:18:25.005,1.0,15.522415611814345,200,161464,64553,3792,19486,0,40462,23250,13959
2023-11-22 06:18:25.989,1.0,1.2465758492855716,200,526455,585915,135143,119670,0,112944,52441,115783
2023-11-22 06:18:26.969,1.0,0.7784915320616301,200,187715,269612,209378,229278,0,153299,133518,55398
2023-11-22 06:18:27.997,1.0,0.2932251486588618,200,61428,1100295,350635,134335,0,137875,65965,141707
2023-11-22 06:18:28.992,1.0,5.443436776002926,200,83804,676473,65608,115573,0,80293,52101,143489
2023-11-22 06:18:29.974,1.0,1.9594981801285527,200,283013,609621,142043,122016,0,121391,89852,93026
2023-11-22 06:18:31.016,1.0,1.9550768227816218,200,1686647,268871,67493,224438,0,107047,130412,85856
2023-11-22 06:18:31.986,1.0,1.445048160039516,200,277649,548957,170058,201652,0,229766,104477,35013
2023-11-22 06:18:32.970,1.0,1.0189591513801792,200,917702,678718,238882,169766,0,149302,71440,126566
2023-11-22 06:18:33.973,1.0,2.738484299637097,200,146338,203118,150729,200055,0,52569,122851,167133
2023-11-22 06:18:34.998,1.0,2.0980755102235538,200,258051,1065600,104807,59829,0,212535,110859,107530
2023-11-22 06:18:36.108,1.0,0.6706118531336182,200,433071,1808388,147944,163613,0,90366,135831,89417
2023-11-22 06:18:37.004,1.0,0.925019320285401,200,434862,434909,222564,102075,0,133962,42733,46929
2023-11-22 06:18:37.996,1.0,0.1532876440098734,200,212200,334386,920857,59714,0,112572,111562,129108
2023-11-22 06:18:39.005,1.0,0.887360020418674,200,472887,260116,219407,337938,0,59221,65642,60917
2023-11-22 06:18:39.972,1.0,0.23511873042939865,200,558434,570119,394086,231212,0,174534,176056,54046
2023-11-22 06:18:40.999,1.0,1.4815165876777252,200,278552,780977,65410,88320,0,86725,95572,22050
2023-11-22 06:18:42.019,1.0,0.4489937366422654,200,145642,222070,431398,126852,0,110256,74578,66840
2023-11-22 06:18:42.995,1.0,0.5384782591194158,200,458268,568224,372639,128848,0,69602,124380,85076
2023-11-22 06:18:44.034,1.0,1.5676480792467729,200,458653,353624,83587,270514,0,63204,38446,206376
2023-11-22 06:18:45.036,1.0,4.10514163428507,200,187446,316444,88785,211410,0,163255,81769,81312
2023-11-22 06:18:46.004,1.0,0.26215910519039837,200,262238,210786,445592,88101,0,125203,84130,136733
2023-11-22 06:18:47.002,1.0,2.6313272560363785,200,243124,613810,140523,253896,0,115468,96601,39833
2023-11-22 06:18:47.994,1.0,13.164403532155948,200,512341,366845,24008,104937,0,107555,77904,35348
2023-11-22 06:18:48.998,1.0,3.3037816455696203,200,396671,719804,63200,75399,0,74006,77790,73280
2023-11-22 06:18:50.111,1.0,0.3060974606175016,200,267311,287257,401003,25990,0,135750,116764,105542
2023-11-22 06:18:51.002,1.0,0.6138601021337422,200,267829,94701,346996,37086,0,115015,49803,85225
2023-11-22 06:18:51.972,1.0,0.42646865609649626,200,203610,610761,235947,222485,0,111895,72880,169049
2023-11-22 06:18:52.979,1.0,1.2171249521837944,200,630453,348227,177764,9129,0,145024,77610,40541
2023-11-22 06:18:54.038,1.0,0.8713083121238931,200,210817,187604,421589,146745,0,168048,53581,103393
2023-11-22 06:18:54.972,1.0,0.558864905939374,200,227251,726452,194768,142005,0,114963,86264,109927
2023-11-22 06:18:55.987,1.0,0.42373267391162883,200,441529,515793,522478,111283,0,99862,90358,89174
2023-11-22 06:18:57.004,1.0,1.8781009868222716,200,114032,288936,298534,114921,0,100227,76056,77183
2023-11-22 06:18:58.041,1.0,1.0656048540007583,200,251430,425076,160857,38887,0,80638,102675,141782
2023-11-22 06:18:58.972,1.0,9.449816721941001,200,768584,356545,5729,6858,0,186101,182111,109950
2023-11-22 06:18:59.979,1.0,0.28647897787117554,200,388269,505981,196531,34484,0,117163,87689,69738
2023-11-22 06:19:01.057,1.0,1.9876594033170085,200,104020,424415,211335,129156,0,183184,85318,67689
2023-11-22 06:19:01.969,1.0,0.6118330636883949,200,90621,29938,57483,47487,0,21179,32550,21642
2023-11-22 06:19:02.975,1.0,0.17726545828856363,200,640292,126589,1196866,274884,0,106707,102873,126406
2023-11-22 06:19:03.998,1.0,0.8118706979420288,200,231116,668064,142519,117389,0,96589,87058,80552
2023-11-22 06:19:05.022,1.0,0.24298084262695943,200,338396,501590,457213,38801,0,93456,54650,255611
2023-11-22 06:19:06.016,1.0,1.3252329774340044,200,417572,250937,198839,262206,0,108172,90827,80861
2023-11-22 06:19:07.000,1.0,0.5828395862107845,200,512722,707866,177385,118116,0,76678,106061,92362
2023-11-22 06:19:08.003,1.0,1.8033683369063624,200,518596,313914,110084,77434,0,214896,169983,104349
2023-11-22 06:19:08.985,1.0,1.3320992812970083,200,286160,248460,119660,94414,0,111805,124525,79257
2023-11-22 06:19:10.019,1.0,3.163958141798713,200,459229,237078,73964,69557,0,75859,50891,69336
2023-11-22 06:19:11.003,1.0,1.1189715032140524,200,236262,60730,29091,28664,0,20018,19206,14484
2023-11-22 06:19:11.996,1.0,0.3001701758227406,200,525071,1144074,260319,151201,0,61528,61012,103397
2023-11-22 06:19:12.993,1.0,1.680536655256548,200,239775,427989,166811,73678,0,106498,117269,87167
2023-11-22 06:19:13.971,1.0,0.3401645703795172,200,255641,484579,457555,218233,0,102816,138927,42413
2023-11-22 06:19:14.969,1.0,0.5913141874703952,200,190759,148520,342006,204944,0,263441,130182,37634
2023-11-22 06:19:15.993,1.0,1.3095498994382413,200,289350,1035063,216285,42372,0,109795,117153,89898
2023-11-22 06:19:17.011,1.0,0.6447243145525761,200,1474699,751199,165950,165763,0,85088,90636,143353
2023-11-22 06:19:17.984,1.0,1.042067340434226,200,299305,200351,293672,80011,0,206893,35224,85559
2023-11-22 06:19:19.021,1.0,0.6298741882014076,200,237186,277579,220806,173562,0,159452,109040,48432
2023-11-22 06:19:19.974,1.0,0.5266289486091467,200,90496,142325,106050,19992,0,47771,32992,31531
2023-11-22 06:19:21.004,1.0,1.471580602599791,200,336164,246217,517657,168168,0,143405,42463,62997
2023-11-22 06:19:21.983,1.0,0.6235201262825573,200,62898,188770,59549,26086,0,48763,25336,33615
2023-11-22 06:19:22.972,1.0,0.6554027004403683,200,435432,833838,219816,158891,0,84622,136030,80607
2023-11-22 06:19:24.006,1.0,0.5217888198757764,200,553463,389436,161000,272656,0,99045,131562,56514
2023-11-22 06:19:24.971,1.0,0.9546124533454985,200,104893,265765,664191,80118,0,94493,122884,48375
2023-11-22 06:19:26.007,1.0,0.5941364506043213,200,268744,118184,171432,165389,0,50703,64690,81239
2023-11-22 06:19:27.008,1.0,0.8838243258561407,200,542519,752467,476382,126865,0,112277,52846,40845
2023-11-22 06:19:28.002,1.0,3.0664448757046485,200,307110,346953,54105,115992,0,121807,147678,55223
2023-11-22 06:19:29.000,1.0,1.5685739116899289,200,147406,338504,154184,104767,0,157501,60961,76938
2023-11-22 06:19:29.982,1.0,1.050757759948132,200,450697,115866,123390,53797,0,100162,131808,77312
2023-11-22 06:19:30.993,1.0,0.721763085399449,200,435374,883117,218526,101911,0,75738,137863,85415
2023-11-22 06:19:32.000,1.0,0.42352489936097737,200,569014,736112,284184,249219,0,123964,96843,27313
2023-11-22 06:19:32.993,1.0,0.6360695511524465,200,318851,195079,227516,114170,0,54624,77571,108134
2023-11-22 06:19:34.007,1.0,0.22415708509296517,200,127044,569249,1024362,116143,0,136195,140114,85732
2023-11-22 06:19:35.982,1.0,0.5300840810850344,200,371388,328516,198261,182720,0,374377,60552,91072
2023-11-22 06:19:37.974,1.0,0.8024795299995374,200,328266,560453,216170,212207,0,173323,87678,89707
2023-11-22 06:19:38.994,1.0,1.2832389991643938,200,359798,212457,63427,149426,0,126961,62163,75005
2023-11-22 06:19:39.999,1.0,4.789248090796583,200,375533,446436,33129,60930,0,122894,123636,224518
2023-11-22 06:19:41.024,1.0,1.041121282865112,200,628679,495148,114369,114990,0,93165,140489,107782
2023-11-22 06:19:42.018,1.0,0.5164643211926049,200,64178,903519,299982,113019,0,76162,134852,74848
2023-11-22 06:19:42.992,1.0,10.295309378429332,200,845353,651838,35539,33222,0,130650,44012,54321
2023-11-22 06:19:44.014,1.0,1.9145689520942544,200,914552,486326,57801,85877,0,124000,114882,86914
2023-11-22 06:19:44.971,1.0,0.3377779817777064,200,1054718,455078,305011,225096,0,94280,176587,64154
2023-11-22 06:19:45.994,1.0,0.8158289433327603,200,131532,220065,296697,65323,0,112236,120734,102835
2023-11-22 06:19:47.006,1.0,1.3594662979966612,200,104842,146158,230016,131928,0,129374,51795,152612
2023-11-22 06:19:49.023,1.0,0.8764090069345899,200,172544,874031,149396,387668,0,178167,45140,189012
2023-11-22 06:19:49.989,1.0,0.8764090069345899,200,1,7,0,1,0,0,1,0
2023-11-22 06:19:51.977,1.0,3.587635187869328,200,81564,1294866,35876,39661,0,75317,26765,8022
2023-11-22 06:19:53.026,1.0,3.431358869076893,200,925113,914384,174866,1057552,0,1383232,220629,134941
2023-11-22 06:19:54.000,1.0,1.6638226474368127,200,656006,238982,28012,42416,0,79265,25709,21650
2023-11-22 06:19:54.994,1.0,0.4405435266568823,200,481805,1096382,121282,62353,0,44821,107254,84131
2023-11-22 06:19:56.045,1.0,1.049428603128814,200,114253,1075941,36052,36132,0,37170,26969,21115
2023-11-22 06:19:56.999,1.0,3.936791943894983,200,49455,1190570,11122,19446,0,40771,46907,27375
2023-11-22 06:19:57.998,1.0,0.2530421327771608,200,668633,1270640,1181408,604018,0,516780,190751,61918
