timestamp,threshold_pnn,bpm,ibi,sdnn,cvnn,rmssd,pnn10,pnn20,pnn30,pnn40,pnn50
2023-11-22 06:05:30.141,0.236,61,1008,243.25636291503906,3.8085591793060303,181.15757751464844,0.06666667014360428,0.06666667014360428,0.06666667014360428,0.03333333507180214,0.03333333507180214
2023-11-22 06:05:31.116,0.236,61,920,286.0157775878906,3.0574100017547607,166.116943359375,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.06666667014360428,0.06666667014360428
2023-11-22 06:05:32.249,0.236,64,554,296.7197265625,2.6630895137786865,120.47111511230469,0.13333334028720856,0.13333334028720856,0.13333334028720856,0.10000000149011612,0.10000000149011612
2023-11-22 06:05:33.329,0.236,69,376,299.5884704589844,2.424867630004883,100.9720458984375,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.13333334028720856,0.13333334028720856
2023-11-22 06:05:33.597,0.236,75,252,299.5447082519531,2.2748374938964844,90.43978881835938,0.20000000298023224,0.20000000298023224,0.20000000298023224,0.1666666716337204,0.1666666716337204
2023-11-22 06:05:35.364,0.236,68,1758,413.8498229980469,2.196805477142334,423.07080078125,0.23333333432674408,0.23333333432674408,0.23333333432674408,0.20000000298023224,0.20000000298023224
2023-11-22 06:05:37.562,0.236,60,2186,542.1060791015625,2.0938560962677,489.23480224609375,0.2666666805744171,0.2666666805744171,0.2666666805744171,0.23333333432674408,0.23333333432674408
2023-11-22 06:05:41.197,0.236,79,756,546.8939208984375,1.930506944656372,411.82958984375,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.2666666805744171,0.2666666805744171
2023-11-22 06:05:41.659,0.236,82,454,545.1879272460938,1.8298858404159546,400.9462890625,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.30000001192092896,0.30000001192092896
2023-11-22 06:05:42.383,0.236,83,714,547.19287109375,1.704822063446045,415.6136474609375,0.36666667461395264,0.36666667461395264,0.36666667461395264,0.3333333432674408,0.3333333432674408
2023-11-22 06:05:43.177,0.236,87,428,544.3123779296875,1.6259089708328247,406.0017395019531,0.4000000059604645,0.4000000059604645,0.400000005960462023-11-22 06:05:43.710,1.0,0.271947936740992023-11-22 06:05:44.019,0.236,90,518,541.7234497070312,1.52023-11-22 06:05:45.024,1.0,1.9453641448669416,200,106598,19303,17699,42923,0,8506,5835,25049
2023-11-22 06:05:45.991,1.0,1.2830391527599487,200,331293,846937,124640,145245,0,127722,88299,41059
2023-11-22 06:05:46.694,1.0,0.5603737101066376,200,183713,645990,104466,226470,0,54424,93700,42185
2023-11-22 06:05:48.783,1.0,1.2701337834633037,200,267129,1278221,71683,148814,0,156144,49286,146506
2023-11-22 06:05:49.871,1.0,0.14687354949937007,200,155468,672836,165891,164147,0,53745,67173,106907
2023-11-22 06:05:51.792,1.0,1.28538197510857,200,470852,626863,219674,139999,0,81471,75715,68530
2023-11-22 06:05:52.705,1.0,0.3899326715810203,200,1056943,955368,375770,47493,0,100403,109795,28663
2023-11-22 06:05:53.841,1.0,4.351684650957939,200,62575,69910,9082,33051,0,25632,36448,13569
2023-11-22 06:05:54.685,1.0,0.2458230527272167,200,173209,498235,681299,233201,0,148060,70086,80642
2023-11-22 06:05:55.824,1.0,14.817916764636728,200,328381,138250,21265,44148,0,72191,134868,45439
2023-11-22 06:05:58.706,1.0,0.24099966807021994,200,265593,124609,536258,66338,0,124084,83757,45318
2023-11-22 06:05:59.689,1.0,0.23033755633024403,200,271116,227882,646855,282713,0,114865,99939,74893
2023-11-22 06:06:00.750,1.0,1.5526777235707,200,231613,503904,199031,169376,0,185576,60398,48023
2023-11-22 06:06:01.702,1.0,0.5254830136678104,200,329729,331039,284464,73722,0,88088,94911,95234
2023-11-22 06:06:03.019,1.0,3.1613830728398704,200,534328,460662,81384,180418,0,114272,39496,58940
2023-11-22 06:06:03.749,1.0,0.2870062952342443,200,283173,1089707,269569,251498,0,92772,88470,123420
2023-11-22 06:06:05.815,1.0,1.03961509005114,200,443779,346772,80954,177621,0,177778,103128,49617
2023-11-22 06:06:06.803,1.0,1.3921380755276203,200,320437,319725,78276,117566,0,70696,66961,17534
2023-11-22 06:06:07.761,1.0,0.6167843626494863,200,264334,352271,214819,113645,0,123293,56214,120884
2023-11-22 06:06:09.811,1.0,0.23130272853653566,200,217045,896597,387717,59318,0,72042,77454,37382
2023-11-22 06:06:11.717,1.0,1.0581384940384546,200,764255,793089,111716,334072,0,63934,83106,54641
2023-11-22 06:06:13.708,1.0,0.7911931360351707,200,232406,491489,155129,104842,0,94816,139781,102208
2023-11-22 06:06:14.687,1.0,0.9644685411675703,200,145842,371603,198275,95159,0,144226,42357,79069
2023-11-22 06:06:15.684,1.0,0.1427262501437731,200,566868,198958,512961,387467,0,165317,92169,99882
2023-11-22 06:06:16.682,1.0,2.3040587882490766,200,204179,547400,178403,308487,0,212589,85747,58051
2023-11-22 06:06:19.721,1.0,0.45413802946795195,200,403368,360679,455410,103869,0,56891,67463,86465
2023-11-22 06:06:20.685,1.0,0.6274554648474217,200,285491,468152,358537,67039,0,85719,175076,58726
2023-11-22 06:06:21.733,1.0,0.6164293024049121,200,351443,162335,140712,314593,0,68477,95754,89109
2023-11-22 06:06:24.705,1.0,0.13384531737163005,200,403945,1384593,1031803,160215,0,53589,49149,41942
2023-11-22 06:06:25.692,1.0,0.26574254155810795,200,202257,718943,545020,164036,0,84933,72449,106104
2023-11-22 06:06:26.708,1.0,1.5116340839239264,200,217669,281234,237191,384109,0,115676,69973,53768
2023-11-22 06:06:27.731,1.0,2.21388935246996,200,543828,418306,47936,157056,0,116030,65764,74178
2023-11-22 06:06:29.725,1.0,0.575220898223189,200,740318,164862,207788,137646,0,69928,84078,92273
2023-11-22 06:06:30.690,1.0,1.2416704588172447,200,538819,639363,202172,101891,0,76975,98944,125066
2023-11-22 06:06:33.682,1.0,0.2821273139362898,200,461892,916701,281933,126249,0,154592,138976,50592
2023-11-22 06:06:34.691,1.0,5.846006575935406,200,377804,215677,72081,190248,0,104710,85823,89412
2023-11-22 06:06:35.713,1.0,0.47918203271153453,200,296407,543020,503003,132849,0,110269,69086,69597
2023-11-22 06:06:36.721,1.0,1.055401428834882,200,284186,551026,249434,118544,0,82232,92335,110256
2023-11-22 06:06:37.713,1.0,0.3220904282209043,200,354424,189954,162206,82421,0,80335,165770,84014
2023-11-22 06:06:38.713,1.0,0.647037385679618,200,115117,319225,578965,20042,0,116887,58194,111359
2023-11-22 06:06:39.693,1.0,0.9941812169845559,200,441274,527318,247990,114185,0,143134,96813,76619
2023-11-22 06:06:40.728,1.0,13.066441983630236,200,288801,1702826,8308,106469,0,139665,98040,61972
2023-11-22 06:06:41.706,1.0,4.031860725528723,200,88357,628598,47331,104332,0,154677,130829,52211
2023-11-22 06:06:42.693,1.0,0.4805552120687523,200,185401,268793,355828,286130,0,102120,79280,37222
2023-11-22 06:06:44.690,1.0,0.15091676049947061,200,418753,724077,416521,110613,0,221713,155976,72112
2023-11-22 06:06:45.685,1.0,0.6708880846997457,200,330148,414651,289871,189906,0,138779,156534,220461
2023-11-22 06:06:46.682,1.0,2.6725331426090064,200,252959,1017555,39149,293236,0,63877,58351,31252
2023-11-22 06:06:47.713,1.0,0.5465084772005884,200,278188,418968,103336,122836,0,89344,55012,59146
2023-11-22 06:06:48.762,1.0,0.6127155244740803,200,797390,1838999,387369,206383,0,241577,140989,69203
2023-11-22 06:06:49.687,1.0,0.515803169854621,200,286658,832113,195214,154063,0,133579,91068,27045
2023-11-22 06:06:50.685,1.0,0.8132972126262727,200,206436,488031,450711,338096,0,115413,93690,93930
2023-11-22 06:06:51.687,1.0,5.13313931530891,200,360757,441527,45013,47980,0,123804,105526,73986
2023-11-22 06:06:52.696,1.0,1.110250830054965,200,369456,1406477,286728,272156,0,398672,335909,329037
2023-11-22 06:06:53.721,1.0,4.775815316965922,200,72219,582137,13645,96827,0,46600,27257,27525
2023-11-22 06:06:54.682,1.0,2.081880545138571,200,195578,651490,54665,92297,0,368553,163089,326672
2023-11-22 06:06:55.705,1.0,2.081880545138571,200,1,2,1,1,0,1,1,2
2023-11-22 06:06:56.689,1.0,0.7933084400816611,200,156363,463287,94537,72471,0,19188,9299,5826
2023-11-22 06:06:58.738,1.0,0.15129202802795225,200,158171,1194086,845299,44442,0,125889,71964,88332
2023-11-22 06:07:00.685,1.0,0.4923541809251083,200,104165,280564,404731,58468,0,384944,101076,74543
2023-11-22 06:07:01.710,1.0,0.47255362508090754,200,238661,342216,353799,210060,0,110455,119887,57236
2023-11-22 06:07:02.730,1.0,0.5632691062176166,200,440116,509049,296448,65753,0,157090,77964,139311
2023-11-22 06:07:03.682,1.0,1.1527349082922775,200,370401,527478,134776,103601,0,48510,125214,135604
2023-11-22 06:07:04.688,1.0,0.28981200199531787,200,348178,150063,378887,125331,0,115558,71410,58073
2023-11-22 06:07:05.956,1.0,8.008107651596195,200,236114,942654,35522,170560,0,125751,123153,47297
2023-11-22 06:07:07.748,1.0,0.4595842509949384,200,46068,85332,103524,44946,0,23977,33257,22187
2023-11-22 06:07:08.704,1.0,0.21002574825638434,200,400866,642762,597322,133841,0,264262,64543,101426
2023-11-22 06:07:09.809,1.0,0.8897104289135641,200,570816,428571,229650,70494,0,158738,69369,113522
2023-11-22 06:07:11.758,1.0,1.902926975334057,200,281079,226316,106868,88665,0,128656,82080,77961
