timestamp,threshold_b_a,beta_l_alpha_l,poorsignal,delta,theta,alpha_l,alpha_h,beta_l,beta_h,gamma_l,gamma_m
2023-11-22 06:09:18.707,1.0,0,-1,0,0,0,0,0,0,0,0
2023-11-22 06:20:51.743,1.0,0,-1,0,0,0,0,0,0,0,0
2023-11-22 06:20:51.752,1.0,0.5334234580279985,200,579061,2255172,601389,140407,0,529703,392870,375616
2023-11-22 06:20:52.700,1.0,0.97648160841677,200,160325,1364819,497483,270169,0,307104,163740,588956
2023-11-22 06:20:53.698,1.0,1.3098801354558727,200,368747,1258588,100697,158356,0,63478,127197,201499
2023-11-22 06:20:54.725,1.0,0.42361323394549344,200,28649,38545,42527,28101,0,28895,25130,39166
2023-11-22 06:20:55.724,1.0,0.3401122227830063,200,67337,54615,33683,93580,0,23843,40900,37167
2023-11-22 06:20:56.725,1.0,1.9058462587352991,200,45406,130031,29335,63493,0,15756,17650,29740
2023-11-22 06:20:57.724,1.0,1.9977623751569067,200,491841,468975,73292,46363,0,145468,130312,57108
2023-11-22 06:24:30.271,1.0,1.9977623751569067,0,0,0,0,0,0,0,0,0
2023-11-22 06:24:31.322,1.0,1.9977623751569067,25,0,0,0,0,0,0,0,0
2023-11-22 06:24:32.262,1.0,1.9977623751569067,25,0,6,0,1,0,0,0,0
2023-11-22 06:24:33.291,1.0,0.18961906947392576,25,206110,915583,69724,13326,0,24133,5364,7660
2023-11-22 06:24:35.270,1.0,0.34824240897064385,0,53155,1485571,7937,4399,0,5162,1644,676
2023-11-22 06:24:36.291,1.0,2.3930133772903064,0,44007,981996,15773,12909,0,16099,9119,2117
2023-11-22 06:24:37.309,1.0,0.5325787702661364,0,24731,209960,52304,37341,0,60720,15403,14593
2023-11-22 06:24:38.291,1.0,1.498604704140327,0,59918,574095,35118,40891,0,9520,12875,6520
2023-11-22 06:24:39.295,1.0,0.07799433504181279,0,47363,192816,59312,16976,0,23396,30809,2752
2023-11-22 06:24:40.313,1.0,0.8329970858551894,0,25631,69133,8922,20629,0,35999,8254,3413
2023-11-22 06:24:41.271,1.0,1.1322450476889214,0,22224,246389,5452,5433,0,5735,1131,2215
2023-11-22 06:24:42.300,1.0,1.2423529411764707,0,31482,147288,6375,4463,0,5738,5664,932
2023-11-22 06:24:43.312,1.0,0.24971180278442848,0,34405,75481,11277,5323,0,5707,3242,1368
2023-11-22 06:24:44.294,1.0,0.38845633039945837,0,26705,212100,5908,6506,0,4341,8175,704
2023-11-22 06:24:45.294,1.0,0.4305381727158949,0,25763,115557,14382,3766,0,4548,4808,1279
2023-11-22 06:24:46.269,1.0,6.943380281690141,0,84830,143136,3550,51383,0,52260,9891,8848
2023-11-22 06:24:47.270,1.0,0.6037731214227812,0,356277,544386,40709,11119,0,22431,6371,3760
2023-11-22 06:24:48.295,1.0,1.7272124627113026,0,53054,867003,12068,3542,0,12360,3739,3573
2023-11-22 06:24:49.290,1.0,1.4077239632795189,0,215991,2023460,12636,22347,0,13615,2750,1263
2023-11-22 06:24:50.313,1.0,0.6595620506116351,0,177495,124854,42836,11338,0,31688,23676,7883
2023-11-22 06:24:51.293,1.0,2.0222081218274113,0,4797,86956,1576,1397,0,1466,613,457
2023-11-22 06:24:52.291,1.0,2.3663855045298345,0,77777,1208177,16005,5949,0,20330,11141,6815
2023-11-22 06:24:53.276,1.0,0.9234717153284672,0,32536,135202,8768,8998,0,5568,3875,3050
2023-11-22 06:24:54.297,1.0,0.3937116820534841,0,41347,258920,83838,45763,0,24229,20233,6250
2023-11-22 06:24:55.274,1.0,0.6502995661455823,0,15852,198368,14521,20368,0,5423,12592,3357
2023-11-22 06:24:56.308,1.0,2.124113580393437,0,518877,455241,33703,35618,0,89228,11296,10213
2023-11-22 06:24:58.313,1.0,1.1773201390746189,0,6049,77803,3739,2272,0,2983,2186,1007
2023-11-22 06:24:59.337,1.0,0.05263012563854756,0,63518,91972,36215,3180,0,5519,9121,2197
2023-11-22 06:25:00.293,1.0,0.23219036358261896,0,2995,109549,6766,2108,0,965,2098,214
2023-11-22 06:25:02.268,1.0,1.383557037167003,0,1176088,501984,68394,131503,0,168147,64322,21955
2023-11-22 06:25:03.292,1.0,0.5006211608806681,0,284381,1722082,57956,32386,0,41814,16407,3512
2023-11-22 06:25:04.267,1.0,2.6994542722311565,0,268823,1494925,37931,27042,0,64206,19450,7356
2023-11-22 06:25:05.326,1.0,0.10138916159434518,0,79712,1157736,40744,20955,0,7733,7889,3747
2023-11-22 06:25:06.299,1.0,0.516507703595011,0,4554,72827,16356,4097,0,5860,6693,3182
2023-11-22 06:25:07.268,1.0,1.9422348484848484,0,17024,144493,4224,12128,0,8988,2444,438
2023-11-22 06:25:08.267,1.0,6.24152791380999,0,149004,559205,5105,30116,0,26854,19259,5203
2023-11-22 06:25:09.306,1.0,2.5173761052848036,0,18886,1033406,4863,6729,0,11403,3558,2366
2023-11-22 06:25:10.291,1.0,1.532860393521617,0,77528,585980,7471,28496,0,8022,6883,2547
2023-11-22 06:25:11.328,1.0,1.3955627705627707,0,6250,89010,3696,4502,0,3625,1262,1023
2023-11-22 06:25:12.300,1.0,7.357343588226594,0,446281,617073,6761,54527,0,57400,46536,10623
2023-11-22 06:25:14.290,1.0,0.6168282765092274,0,8545,67952,3197,4586,0,1853,2405,457
2023-11-22 06:25:15.281,1.0,1.020327868852459,0,5343,287702,1525,2370,0,736,614,210
2023-11-22 06:25:16.267,1.0,0.27287462517221817,0,22322,449331,12339,14662,0,5394,6629,1463
2023-11-22 06:25:17.301,1.0,0.583436770766099,0,89890,2466336,40282,103304,0,36361,13267,13387
2023-11-22 06:25:18.294,1.0,0.9645748987854251,0,3869,34098,2964,4837,0,1662,466,170
2023-11-22 06:25:19.323,1.0,0.7335080821319353,0,5458,307148,4578,12935,0,8424,7783,2112
2023-11-22 06:25:20.321,1.0,0.27164239482200647,0,12798,134125,14832,3178,0,8906,2681,776
2023-11-22 06:25:21.290,1.0,1.313557296507768,0,100705,560689,37655,12228,0,30700,33309,6987
2023-11-22 06:25:22.307,1.0,0.8821763213749547,0,89266,94161,19317,15124,0,66316,35557,13300
2023-11-22 06:25:23.318,1.0,1.165071918019631,0,92386,96853,16199,23162,0,21945,18966,3417
2023-11-22 06:25:24.291,1.0,0.7375794712465119,0,174144,259654,34761,39123,0,30323,19042,11955
2023-11-22 06:25:25.291,1.0,0.42113049162280247,0,101426,1474135,58134,15108,0,16674,17259,5948
2023-11-22 06:25:26.289,1.0,0.09874876226483031,0,21429,385739,11109,7423,0,4729,2826,918
2023-11-22 06:25:27.293,1.0,1.4727456258411844,0,76523,1723205,20804,53159,0,14450,3971,2180
2023-11-22 06:25:28.282,1.0,0.9178659539473685,0,240380,1774846,9728,10958,0,8343,7489,2011
2023-11-22 06:25:29.306,1.0,0.9296753154685949,0,60361,104462,7053,6572,0,7413,2638,653
2023-11-22 06:25:30.271,1.0,2.0394011032308903,0,13009,79218,2538,6103,0,10427,1658,2007
2023-11-22 06:25:31.306,1.0,1.6748003549245785,0,31391,8843,2254,13419,0,4531,5278,1800
2023-11-22 06:25:32.300,1.0,0.8453913637917284,0,43645,46233,35108,17742,0,24484,4271,4251
2023-11-22 06:25:33.297,1.0,2.3224832938133217,0,86526,80485,4639,5430,0,11859,5450,1036
2023-11-22 06:25:34.291,1.0,2.865462274176408,0,41488,61939,4705,9318,0,10201,4481,1992
2023-11-22 06:25:35.311,1.0,4.049830849410259,0,138463,571140,10937,6647,0,8838,5369,2815
2023-11-22 06:25:36.299,1.0,1.0352030625832225,0,237581,2077289,72096,64156,0,23279,7428,2184
2023-11-22 06:25:37.296,1.0,1.2631230701367446,0,49029,1085809,9068,15168,0,6147,6091,2134
2023-11-22 06:25:38.291,1.0,21.6370808678501,0,61452,489141,507,12530,0,14848,5753,2117
2023-11-22 06:25:39.317,1.0,2.1587901046358535,0,165019,413206,28862,17527,0,32723,16445,6590
2023-11-22 06:25:40.286,1.0,0.11636464773967181,0,248843,1435432,93482,45939,0,33998,45452,6530
2023-11-22 06:25:41.266,1.0,0.5993281417010231,0,35983,144713,26196,14730,0,20504,17211,26364
2023-11-22 06:25:42.291,1.0,2.4117050557728525,0,58150,6020,6903,670,0,7137,7286,2506
2023-11-22 06:25:43.291,1.0,2.2919725313757993,0,52482,131193,4223,9778,0,13006,6597,1216
2023-11-22 06:25:44.275,1.0,0.5353210812663325,0,80589,779662,23343,2574,0,25346,29725,7256
2023-11-22 06:25:45.304,1.0,5.187147688838783,0,53926,343477,887,3392,0,20881,5767,3053
2023-11-22 06:25:46.332,1.0,0.6531681701311718,0,183428,1147418,91788,14697,0,46449,22287,19130
2023-11-22 06:25:47.449,1.0,5.327643432906591,0,34781,116610,2109,11648,0,12377,7107,2219
2023-11-22 06:25:48.299,1.0,0.17022653721682848,0,16848,543777,49440,4889,0,7219,4340,5452
2023-11-22 06:25:49.312,1.0,0.245546228636995,0,124534,674746,16559,14269,0,15910,8289,1084
2023-11-22 06:25:50.332,1.0,0.3655905924649839,0,77382,226936,13351,10436,0,5956,6455,3021
2023-11-22 06:25:51.316,1.0,0.39977589034866917,0,281958,1253164,61577,20041,0,46543,29818,19079
2023-11-22 06:25:52.291,1.0,0.7957473551901121,0,27849,19929,9547,5083,0,13368,6074,2498
2023-11-22 06:25:53.294,1.0,3.156608971360258,0,66606,83613,19239,22335,0,51777,15192,8699
2023-11-22 06:25:54.347,1.0,0.6490941117262204,0,45284,1312706,7948,3281,0,5504,6289,1007
2023-11-22 06:26:00.210,1.0,0.1986461314797147,0,259019,1778960,110055,17794,0,29441,4668,3880
2023-11-22 06:26:00.256,1.0,0.09922744533193663,0,103839,2264831,229110,21600,0,60727,40711,46173
2023-11-22 06:26:00.268,1.0,4.54873417721519,0,43673,419795,1580,7348,0,11341,6164,8751
2023-11-22 06:26:00.326,1.0,0.6238462270434866,0,313779,1451264,94581,92649,0,64344,15425,6842
2023-11-22 06:26:00.355,1.0,0.4419718651467378,0,43647,1259528,16492,8180,0,5981,7145,795
2023-11-22 06:26:00.458,1.0,15.348082595870206,0,29735,167694,678,6083,0,10100,5152,3454
2023-11-22 06:26:01.284,1.0,0.3646930260282138,0,48790,527082,20132,871,0,6842,7328,4481
2023-11-22 06:26:02.273,1.0,0.44539772727272725,0,168637,84607,17600,10711,0,9973,10918,2089
2023-11-22 06:26:03.269,1.0,2.0949253194169515,0,89170,274420,11114,4015,0,10865,15200,1528
2023-11-22 06:26:04.289,1.0,0.8411061285500747,0,66512,1208024,13380,13276,0,2954,1699,1105
2023-11-22 06:26:05.285,1.0,0.41218285214348205,0,54072,208664,18288,5918,0,8326,4852,940
2023-11-22 06:26:06.294,1.0,0.8262313226342003,0,355051,912877,36140,22982,0,34579,19389,32135
2023-11-22 06:26:07.348,1.0,0.7363473589973142,0,30448,1937410,22340,12326,0,8541,4755,4641
2023-11-22 06:26:08.277,1.0,0.25541208967688056,0,18738,872625,15567,4863,0,6377,3027,2485
2023-11-22 06:26:09.267,1.0,1.547245017584994,0,13674,378740,4265,5443,0,5387,2382,3358
2023-11-22 06:26:10.310,1.0,0.2922044676780469,0,22372,751770,37111,21858,0,14153,4572,2116
2023-11-22 06:26:11.416,1.0,7.877207977207977,0,27842,63791,3510,20323,0,7586,3884,2880
2023-11-22 06:26:12.292,1.0,4.677329624478443,0,23359,112000,1438,1450,0,2512,722,517
2023-11-22 06:26:13.402,1.0,0.4286374133949192,0,87998,277149,10825,24062,0,4675,2885,2216
2023-11-22 06:26:14.308,1.0,0.9403244495944381,0,9774,24120,6904,6268,0,1580,1334,462
2023-11-22 06:26:15.304,1.0,1.3222786954680221,0,58183,356368,23610,19846,0,13143,6108,1209
2023-11-22 06:26:22.594,1.0,0.3467870991567674,0,134829,545180,64988,30031,0,6263,4365,1374
2023-11-22 06:26:22.603,1.0,0.2766363369533314,0,19711,1763615,6814,1927,0,1362,736,300
2023-11-22 06:26:22.618,1.0,0.962882622318631,0,23314,825533,8298,6006,0,2359,3401,1264
2023-11-22 06:26:22.650,1.0,2.4752973467520585,0,38769,37783,10930,12414,0,22360,10544,2209
2023-11-22 06:26:22.661,1.0,0.24219690973536598,0,21798,226252,29059,37069,0,10461,5387,1454
2023-11-22 06:26:22.688,1.0,0.5173139468146164,0,93689,44393,31362,54912,0,17049,3506,3251
2023-11-22 06:26:22.712,1.0,0.39724842087046813,0,22725,103998,34671,19309,0,10392,4689,2389
2023-11-22 06:26:23.300,1.0,0.8956554307116105,0,33176,91385,13350,19276,0,8024,3032,1711
2023-11-22 06:26:24.293,1.0,0.5212892956625547,0,86235,32375,17591,35015,0,17851,3267,1555
2023-11-22 06:26:25.295,1.0,0.6232045017029468,0,48406,98012,13506,15603,0,3024,1678,1360
2023-11-22 06:26:27.289,1.0,0.20048365707153445,0,23484,94571,25638,15052,0,8918,3496,907
2023-11-22 06:26:28.317,1.0,0.6762083066463024,0,130340,122167,20297,15531,0,19675,2752,1696
2023-11-22 06:26:29.329,1.0,0.34562339095255606,0,74565,112978,43504,31436,0,10141,2816,1406
2023-11-22 06:26:30.310,1.0,0.2772713591606828,0,111764,156340,46514,6626,0,28215,5525,2348
2023-11-22 06:26:31.283,1.0,0.7874832021501248,0,17093,12638,5209,1047,0,1863,1604,415
2023-11-22 06:26:32.303,1.0,1.1150187795717281,0,56705,61414,20501,12188,0,28264,2185,1186
2023-11-22 06:26:33.269,1.0,0.2930189053598254,0,159888,621631,35281,22370,0,5096,3034,5321
2023-11-22 06:26:34.269,1.0,0.10510063786147361,0,115593,675566,44367,42963,0,4405,5322,3882
2023-11-22 06:26:35.280,1.0,2.0391367550039137,0,146068,443905,8943,26222,0,12753,5705,5408
2023-11-22 06:26:36.296,1.0,0.25758218666020083,0,13121,26318,49491,11389,0,15722,1925,5453
2023-11-22 06:26:37.270,1.0,0.48459983351171365,0,51422,95927,8409,10145,0,11273,3096,5264
2023-11-22 06:26:38.267,1.0,0.4518138329679091,0,7358,65922,20068,34440,0,6602,2630,2020
2023-11-22 06:26:39.301,1.0,0.4212072072072072,0,63214,24135,55500,18881,0,14144,2172,1160
2023-11-22 06:26:40.270,1.0,0.2546281687177869,0,135619,298771,38028,36096,0,21762,26620,15520
2023-11-22 06:26:41.290,1.0,5.031602708803612,0,25364,242925,1329,11151,0,3317,3150,1609
2023-11-22 06:26:42.295,1.0,0.8682626721947305,0,58265,862161,7477,22534,0,3022,3399,974
2023-11-22 06:26:43.289,1.0,1.685488221542888,0,73368,1345980,5561,4251,0,18323,11180,2527
2023-11-22 06:26:44.293,1.0,0.5185538592027141,0,96690,337375,9432,20045,0,12418,6295,2850
2023-11-22 06:26:45.302,1.0,0.622370041882237,0,19895,887781,40590,13990,0,25562,5319,5088
2023-11-22 06:26:46.267,1.0,0.3292611795204148,0,49213,725577,30860,26547,0,7205,2166,1704
2023-11-22 06:26:47.269,1.0,0.347891917074307,0,42082,120980,17172,70340,0,6770,3987,2917
2023-11-22 06:26:48.279,1.0,0.5166063016357739,0,62617,428084,42243,38325,0,8523,3777,1027
2023-11-22 06:26:49.273,1.0,2.0005300665528005,0,268673,1263406,16979,26887,0,27845,10771,6840
2023-11-22 06:26:50.332,1.0,0.7530397189948662,0,28328,164983,3701,5654,0,2778,1250,504
2023-11-22 06:26:51.293,1.0,0.31068926553672316,0,54992,67028,22125,9156,0,3119,849,290
2023-11-22 06:26:53.265,1.0,0.24964989059080964,0,120521,86244,45700,32615,0,11151,2790,2631
2023-11-22 06:26:54.295,1.0,1.1014207650273224,0,331603,715893,13725,22740,0,23576,3809,1485
2023-11-22 06:26:55.269,1.0,0.3386252322242864,0,14777,61801,11842,5387,0,2234,1123,441
2023-11-22 06:26:56.290,1.0,2.1213642917516036,0,184095,520806,20113,47208,0,11524,5573,5469
2023-11-22 06:26:57.272,1.0,0.5076218367500188,0,31009,611850,13317,2972,0,4508,4462,2144
2023-11-22 06:26:59.296,1.0,0.3644261006289308,0,54979,832256,25440,23139,0,7169,8633,5485
2023-11-22 06:27:01.299,1.0,0.8621861604409063,0,37436,50127,32660,58629,0,13880,2873,3707
2023-11-22 06:27:02.265,1.0,0.5685573685573686,0,57792,20165,19305,21490,0,9187,4089,1302
2023-11-22 06:27:03.303,1.0,0.3937932848251074,0,49174,88734,11407,2811,0,2844,2566,2400
2023-11-22 06:27:04.265,1.0,1.6685014061872239,0,185020,1635236,24890,35457,0,57902,27459,8263
2023-11-22 06:27:05.293,1.0,9.223737253972018,0,58829,622829,8434,48372,0,22223,30877,17265
2023-11-22 06:27:06.271,1.0,0.6229525557752047,0,109593,1730302,28328,10326,0,11245,6959,2518
2023-11-22 06:27:08.290,1.0,1.062433069179696,0,86188,207796,9338,19219,0,4960,8198,4520
2023-11-22 06:27:09.272,1.0,1.7550058892815077,0,7058,298724,3396,6431,0,9975,3143,2516
2023-11-22 06:27:10.272,1.0,0.4818196624524115,0,45907,154229,98238,10692,0,21043,6588,3287
2023-11-22 06:27:11.264,1.0,0.7028078954684459,0,18945,54939,3597,8779,0,12511,2720,1372
2023-11-22 06:27:12.359,1.0,2.259328011880453,0,23373,751403,5387,7798,0,19477,7657,5835
2023-11-22 06:27:13.295,1.0,0.09776272763696993,0,48585,41343,77371,20490,0,18348,10471,4904
2023-11-22 06:27:14.293,1.0,0.7070842144545342,0,134473,198639,32156,23490,0,26704,8462,6375
2023-11-22 06:27:15.295,1.0,0.957313829787234,0,30694,25242,15040,15735,0,14839,4995,2763
2023-11-22 06:27:16.299,1.0,0.8393828284568251,0,121458,165595,40637,26938,0,15131,4342,1739
2023-11-22 06:27:17.291,1.0,1.3240398818316101,0,42793,34478,10832,41844,0,11503,17085,6940
2023-11-22 06:27:18.291,1.0,2.6520790554414786,0,263030,324975,7792,27291,0,14759,16632,11226
2023-11-22 06:27:19.301,1.0,0.5873118226234468,0,40350,460404,40321,16670,0,23768,22178,3412
2023-11-22 06:27:20.290,1.0,0.4300124860353552,0,142688,476798,30434,16285,0,14894,18397,1438
2023-11-22 06:27:21.270,1.0,0.4823880727145909,0,490550,274893,45878,14375,0,24487,52281,11713
2023-11-22 06:27:22.303,1.0,0.1525143651181132,0,75976,121486,26627,2951,0,2993,17426,2570
2023-11-22 06:27:23.274,1.0,0.5930818978304294,0,90121,59140,50563,17588,0,30095,19162,10049
2023-11-22 06:27:24.293,1.0,0.5591705236409837,0,132501,164089,22038,51497,0,21397,19015,8890
2023-11-22 06:27:25.296,1.0,3.276792283168479,0,68402,191644,12233,20896,0,15565,16828,9054
2023-11-22 06:27:26.289,1.0,0.22869565217391305,0,54293,174550,8050,15486,0,6212,2337,700
2023-11-22 06:27:27.266,1.0,0.6398873853419308,0,297388,2166568,55055,20699,0,15685,6353,5460
2023-11-22 06:27:28.279,1.0,1.0136289666395444,0,75499,165025,4916,19773,0,2451,3172,695
2023-11-22 06:27:29.266,1.0,0.29450178678324596,0,33298,14123,55127,17481,0,5030,4551,1266
2023-11-22 06:27:30.399,1.0,1.1558999974252684,0,158811,84320,38839,20871,0,11439,4014,2128
2023-11-22 06:27:32.348,1.0,0.7476713027944366,0,67301,111969,15674,4513,0,6214,5473,2596
2023-11-22 06:27:33.307,1.0,0.24385985000286253,0,31872,226653,34934,7956,0,10436,1335,1019
2023-11-22 06:27:34.290,1.0,0.3179399296473347,0,27949,120607,11087,4483,0,1357,462,153
2023-11-22 06:27:35.291,1.0,0.6884863455468643,0,49835,82921,21861,25192,0,11631,5392,1419
2023-11-22 06:27:37.337,1.0,0.21438533572424787,0,20817,88985,5019,1946,0,877,1253,752
2023-11-22 06:27:38.289,1.0,0.7720933467812054,51,256889,316485,86259,166946,0,149984,127369,149093
2023-11-22 06:27:39.279,1.0,3.441018019691622,80,2100,1242725,5383,23106,0,34528,134245,122409
2023-11-22 06:27:41.302,1.0,1.5189106667979908,80,277568,1091341,142142,71137,0,251497,156383,43474
2023-11-22 06:27:42.296,1.0,1.3411314083677077,80,183289,178198,254550,157682,0,151158,45226,148827
2023-11-22 06:27:43.299,1.0,0.20913682926752603,200,284910,998200,318141,77691,0,133971,140563,170159
2023-11-22 06:27:44.293,1.0,0.58221279323555,200,345789,401991,65519,203680,0,153003,98888,51582
2023-11-22 06:27:45.276,1.0,0.32210288298473716,200,124961,537129,44225,22986,0,16533,12399,21186
2023-11-22 06:27:46.296,1.0,1.0970881816480134,200,289804,396158,229719,93653,0,103377,112960,100943
2023-11-22 06:27:47.265,1.0,0.908751859055028,200,34911,109924,43705,14078,0,27823,12828,25477
2023-11-22 06:27:48.290,1.0,1.0537270977997155,200,187317,573332,59765,42154,0,212493,65955,102352
2023-11-22 06:27:49.270,1.0,0.3093277109874992,200,198541,465862,334380,246914,0,171055,74875,89951
2023-11-22 06:27:50.304,1.0,1.0595056480983414,200,205262,364223,113401,186966,0,152925,94353,68609
2023-11-22 06:27:51.267,1.0,0.6832613390928726,200,646451,732256,111120,102171,0,200632,90356,140119
2023-11-22 06:27:52.279,1.0,0.3784367970628539,200,256010,213235,386770,52406,0,69099,68906,125139
2023-11-22 06:27:53.267,1.0,5.0551466666666665,200,758189,466655,37500,93364,0,176236,141293,55788
2023-11-22 06:27:54.269,1.0,0.3831065787035918,200,386771,173494,124143,145201,0,129814,102863,74023
2023-11-22 06:27:56.301,1.0,0.1455195430501141,200,257002,257837,379035,92698,0,64595,129610,60820
2023-11-22 06:27:57.295,1.0,0.21529878489728155,200,1051874,377844,392724,139717,0,153127,139562,111576
2023-11-22 06:27:58.293,1.0,0.3974823130833361,200,301296,459643,240856,146960,0,127852,153745,135965
2023-11-22 06:27:59.292,1.0,0.3289532635181422,200,158497,253686,345961,415552,0,113705,71505,63576
2023-11-22 06:28:00.312,1.0,1.3940433691168495,200,321817,1111704,79273,101138,0,97883,102352,80663
2023-11-22 06:28:01.268,1.0,1.0906731171791413,200,958449,966774,107485,49782,0,92244,85229,47069
2023-11-22 06:28:03.321,1.0,1.2374269992199194,200,85626,388718,237155,56024,0,100962,65583,115422
2023-11-22 06:28:04.292,1.0,0.6511943281309478,200,91320,103913,42032,31299,0,24046,14552,34196
